"Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient15" "Patient150" "Patient155" "Patient156" "Patient158" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient187" "Patient188" "Patient189" "Patient191" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient31" "Patient32" "Patient33" "Patient34" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient62" "Patient63" "Patient67" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient82" "Patient83" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"ATF3" 3.35191373815244 2.24628645928066 -2.10244271181487 0.0703927275668938 4.16981906355097 0.207756571210241 -0.866483645090156 1.6010402880289 -0.547424176723853 -2.43918995450479 2.06481740690278 -1.19885843238344 2.23306333803358 1.11912414518445 0.131976550349555 -1.35754858044614 1.74539539455362 0.639661465659763 0.415453638283721 -2.23873747006322 1.26836478761108 -1.02216085836961 3.37717332328084 -0.696240824209324 2.43756294998187 0.676204530531293 -1.8721158476087 2.05892500103395 0.488975520993473 -0.610137531739724 0.201897645001227 -0.329703540734946 3.61289125238906 2.1553549975025 -0.0841877450390282 -0.127111998881234 0.869209985218595 4.25893328494529 -1.1757179148718 3.39328110694109 0.244488240259552 -0.983249399569505 0.47643129409231 1.48879508682994 2.41534091096402 0.794890819012996 1.52951980188944 2.27735987362809 1.52027269569554 1.56564562113004 0.342398229672265 -0.166779671499346 3.08642656459805 -5.21338153170226 0.416871809692125 1.68390696260709 1.25247965306005 -0.665666229438023 -2.11437115724334 0.653442936417534 0.384307638897237 -2.70208187861137 -0.221170352198216 -2.02394967078326 -1.29190402785583 2.78462835035859 0.0720759706883666 0.577728952899599 -1.30553415214761 1.11197464352222 3.6372603254123 -0.0703615016611278 1.60291584057885 1.45801321520059 -1.15104601627129 0.147506502388269 -1.13711542136406 0.977432411299241 1.96601559212304 1.86888668058556 0.336313308406128 0.84071338902092 -0.98100841761786 2.76188109438861 2.1597342108574 -1.71441746860631 0.436384132762937 1.02500942079689 -3.39499834982543 4.47502852529938 4.09206084787835 1.30276381838871 1.28621130113488 -1.29609056001737 -1.78813949108187 -2.85696280343218 -2.96705005377855 -1.77399494969593 1.92587730807408 1.83845708434449 0.0155398159929587 0.757692371843443 -1.18464299149329 -1.5771031695547 -1.51779987375258
"ATF4" -1.66629718738562 2.22587466299229 0.743857814404926 0.160060028765042 -0.719535209965519 -0.662283318033127 -0.761019671242165 -0.788621335915726 -0.547811474388658 1.1554934872084 -2.36920222451022 1.11914056880209 -1.6535226968043 -0.998865487348265 1.32905907341676 1.35488490235311 2.2689580325358 1.65569537068857 -2.31609776864215 1.2369120554697 -0.485991163758186 -0.653109290653602 -0.74395338255807 0.399817699852699 -0.43886392584018 -0.417634619891608 2.57435673686382 -1.02878699856028 -2.94595340694864 -2.39159196064242 1.89866472608195 0.361351951322669 -1.7802892988428 -1.84529256097302 0.0497030404341176 -0.118067938546097 1.25651676105394 0.730498672744994 -0.342675146519614 -2.57202129514395 -0.115375668482751 2.18003281170229 0.637946968449216 -2.04879339835977 -1.34328977233141 -2.03671588750219 2.79376044490139 1.03063673794229 -1.92350155893619 -2.43995042851181 0.151844850649854 -1.86509088899099 -1.99988487713334 -0.914694268553939 1.27548760641949 -0.23803869179885 -1.05981695348061 -1.48465043230405 2.54036443452029 0.446256724771803 2.45342800422917 -1.59198576745277 -0.811522096685128 3.06959801947623 -0.440498379303052 -0.333245768578492 -2.49968198550922 -0.0350107351866182 3.86745625381443 -2.74369287053389 -3.1264801607216 -0.498227807699516 -1.89918341460204 -0.303159913999955 -1.05971752221648 -0.820015333571333 0.215379107018534 -0.271937915927338 -1.55020992343896 -0.300536228984759 0.697771858749855 1.0763658325472 2.68850908285473 -0.208854065839675 -0.517431051700251 0.817590313038882 -1.07088348878241 0.813013370604677 -1.14693878367113 -1.7295321279157 -2.49711787996388 -3.15729140026476 -0.926349993478467 0.918450334214906 0.911937655937885 2.07683498119724 -0.233627774754698 3.30310231717047 -1.91479453725866 -1.63890346946413 -0.122182689524465 -1.11498773856587 1.82878307757971 0.512382782936666 2.8056093635817
"ATF6" -1.57476976519792 2.94697083257555 0.330864223508226 0.853813614796854 -0.853778943449268 0.861201369324566 -0.110331972850075 0.00419983895461396 1.92645314145611 -1.47495479559288 -0.941531945165695 0.392285122726141 -0.914204648481309 -0.106403892249488 1.05615550334122 -2.12399034983786 0.761172050228616 2.51497968343727 -1.66174190470196 -0.616536347965961 1.06345153345591 0.18199925491139 -0.196382314592296 1.02936033682085 -0.383085972651204 -1.89647893181056 4.2884292271881 -1.45892695124402 2.44745971312431 -0.083441293672071 0.120049295417627 2.12718388781009 1.23284910140519 -1.97756586146461 1.42404308015407 1.05616183636231 4.32210888695808 1.1075080878592 -0.0501221834186499 -1.85052147164852 1.70804905754498 4.61242927705181 2.036050643332 2.27727387806335 -3.7076228899573 0.791451978023382 -1.50218798585316 -1.92603811847074 -1.79955597294204 -3.0813868228832 0.481712006795477 2.99612983525106 -1.69133035849054 1.14572104144758 -0.204121262149194 0.334729793896698 0.175159863179878 -1.17659577210569 3.44484975705006 0.862051862727147 1.96918384118639 -1.82934730812209 -0.234533863206031 2.48648602100037 -2.15829986709458 2.15668879054645 -3.23510365961754 1.40303005970693 2.1835035499839 -2.07823885413976 -2.68914638989657 -3.45259901604447 -3.61184873763483 -0.599484977123172 -1.34632418433617 -3.45697216029725 0.226689363112635 -2.24510736476052 -1.73927321951202 -0.906115016838522 -1.79739211269081 0.37982230539099 0.929273432028813 -4.00954730139642 0.622509626973002 -0.779029712881611 -1.6752162902521 -2.26329165624598 -1.7101186309174 -2.6492840111949 -0.49088315814857 -0.028618460043462 -2.22715168201352 0.132090831074337 -0.00752796814686271 1.55883965838193 -3.29552445189327 -0.278365796486718 -3.81432090824641 -0.22591979403769 -1.97881593395794 -0.101137044830918 -0.913451045559361 -1.12400844318362 3.00340289221601
"ATF7" 0.397896420473284 -0.0480915025046494 -0.410576861678867 -3.16059961551491 -2.84260310930017 -0.549468904159933 -3.24755501176065 -0.669652961698533 -0.451414709853507 -0.909398632656571 0.115239995512396 0.797556737051758 -3.84689755422318 -0.322508365445969 0.575662584366965 0.815861469746163 1.65657115058398 -1.45738246849925 -0.451211652991425 -0.596645311485814 -1.38155971584702 -0.436413659353093 -3.54420801428954 -1.72759004768735 0.446844827613906 -0.232045657438783 -3.42037038739954 -4.45887751297193 1.37713037581508 1.48504683452832 1.04113545209619 -0.798883597673815 -4.16985024799071 0.0146703339254826 0.204677233278026 -0.708735980285594 0.723239188409587 -0.117505494507504 2.14824999759364 2.51609383412324 -1.34718155777155 -3.25400307828757 -1.12009592906413 -0.446770701460276 -4.81951085469493 0.468329892788126 0.349126042080884 0.0900848784430406 0.585769598616787 -1.67122672987529 -2.80687045687725 -0.565376538141639 0.13810611908572 -0.979485780389309 -1.73571527881013 0.406211223890898 -1.54289041157397 -0.923065738989616 -2.85605136416887 0.0969466242709787 0.934612846349837 1.67299544520632 0.44407792347111 1.01549010237254 2.62707036544078 -1.62556888723359 -0.0558439569117652 1.62144547596968 -0.802162671615281 2.17141048877491 -1.181947662888 0.0784585578702451 1.7714203263834 0.743451462232208 1.57496295729915 0.923785305183881 0.577126322535983 -2.27920864697204 1.80419187712329 0.381213542129123 0.0778538281992148 -1.0638570514025 -0.379439822700208 1.05592552442178 -3.82485549665337 -1.39629970508479 1.17148376022308 -1.33050370093253 -0.169578424483994 -2.21096714004744 -2.8760895578497 2.25282762248544 -1.91358323678109 -1.29637918618469 0.0813651750451282 -0.855883235955432 1.67422380351647 -0.743558012558746 2.00866274677293 2.92125361491914 -0.28450393150835 -0.950602992117574 1.64587472721361 0.382464529648132 -3.63213211649755
"BACH1" -2.19930812910049 -1.67030335552214 -0.487346685674278 -0.219201068052432 -0.480051548241954 -0.295539021833465 -0.534383061416941 -2.41753481832142 -1.05304095017523 1.83307091507409 -3.25396062931385 1.60456663678262 0.454506298723458 -0.167777433693223 -1.48790033625516 1.51593383943816 -0.127299702059734 -0.107290559638898 0.918588946449468 0.408094426783054 -1.58473316943479 -1.62014228144624 -0.804517961225317 -0.991123674969187 -1.44049880905048 -0.219141897831785 0.565523964921529 -2.12791711864421 -0.757371166086722 -1.05438783648285 -1.25314938452098 -0.488163342946506 -1.39462972147733 -0.874877381629054 0.272762943121143 1.52325323601071 1.05999187063723 -2.59050599605032 0.402617360788928 -0.0069570491931562 -1.48339327011323 0.836718671188337 0.762778132341112 0.178698910736051 -1.07584821030418 -0.599054657022325 -1.1183633423772 0.798577113492019 0.0531311529763068 -0.954476113764761 0.367545974364427 -0.250392743952404 -3.52815431999078 0.0216229850505438 1.11846040420875 -3.01381449135685 2.07436732549128 0.196423577447932 0.0336212846572721 2.36909086802215 -1.35047279483825 1.04378027168923 2.75156019751283 0.124849772659726 -2.54268639893032 0.706571751661135 -0.674140717170497 -0.836324379030536 -0.821599655888466 1.03834777460806 -1.05748172435371 1.33205209983671 -1.63404423990438 -2.05909963590427 -0.780593190103976 -2.48368930414792 -2.57763033453651 -1.80268581945795 -1.3845279886748 -0.529383818043722 0.671170921290894 0.746517223642123 0.12637494780263 -1.03631797685593 -0.939911322154049 -0.511806179306672 0.136498658745095 0.0169802985849965 -1.3202767862569 -0.377773415084548 -1.55539940211193 -0.0767810015687461 2.33396694715634 2.72728258380823 -0.251086077795974 -0.574102808721284 0.910145857146636 0.632471954774179 -2.08860062946545 -2.08967769547497 -0.444271125334779 0.586206668812823 1.2382874280884 -3.52473710276694 1.48333121474009
"BACH2" -2.35271982283571 -3.36191601433089 3.32702958931651 -0.62896828472442 -3.29442725953896 -0.944972051396908 -0.788112001377407 -2.80025566009403 -2.25140743835082 1.86536616581282 -1.90929916284576 4.71874933129547 1.74615790182736 4.11676386211465 0.478293961695039 1.29613526620729 -3.37620518014826 2.63525617197744 -0.190043656939597 3.72500785067319 -0.783999817553613 -0.183361730584023 -1.45517223768332 3.19566597954058 -0.51685381957001 -2.04656155269888 0.0202544034866377 -2.24134380536129 -1.67959236299651 1.74776993671441 -2.96874416641093 -1.39247404571467 -0.235141395550974 -1.19612202865304 -2.18055933285584 -1.22055058386214 1.58582358115981 -3.25456555376667 1.43301314619714 -3.43881922418881 -2.38622217304782 -0.280856010599592 2.76016877489944 -1.46377907140056 -1.15563674355447 -1.43450083092112 -2.79960374744597 -1.88812077772131 0.702276472823395 0.479604180977077 2.26159644230721 -2.33654091510771 -5.43162798966918 3.66763039876263 0.0749820278824401 -0.0482105528649056 -0.64680101157719 -0.700218286032833 1.2695041017045 1.20049542185325 -1.67525256979484 1.33345723443486 -2.05439014790133 0.823214197005115 0.605242700536778 -1.93716309168437 -1.5652209763666 -0.552375992243906 -2.17311251376923 1.50978280132259 0.69279728092442 -1.0016821323135 -1.26388163535033 2.25579247156815 1.96168324493099 -1.13329108103258 2.17259822586228 -2.76886364686002 -1.08372696060954 -4.24065745772901 -2.39088514854764 1.38117268958049 2.88038776960967 -4.11841807160009 -3.07538825434263 2.85386129557926 1.81115230596467 -1.71371734587923 1.05645931078524 -4.06107128242417 -5.65748655060052 -0.95057029480696 -2.94686575276305 2.99155810448771 -1.51698492388913 1.15909724533772 0.783553682267493 -2.05001806248958 -3.5013653079843 0.773689799164333 -1.07640783396842 -1.68388725355787 -0.33479079452086 -0.250097287150504 3.01720615846193
"BATF" -2.70119728970682 -2.09282327702006 7.68844994308118 -0.817626445965138 -3.87004420278724 -0.717219417217401 -0.835308802126697 -0.718135408888513 -4.21252925831116 1.62603005829853 -3.97757287149106 4.99834240943895 0.510904285904895 7.82473133258725 3.65530108659476 -1.04882427248839 -4.77349730499709 2.29430063482083 -0.504409817536397 7.57657032943194 0.08865019846466 3.89557669646489 -2.96209238060414 5.17566595266407 1.5246065739386 -3.75415760194839 -4.05960507877299 -0.947730331623125 -0.625734514683319 0.863391381870307 -2.54495890617637 -2.60860356838889 1.79178563674694 2.41322862378381 -1.67603527260941 -3.17665759976542 -2.04882229716654 -4.39652229589346 0.978785637935574 -3.63335221796364 -1.47481705511537 -5.46549889125098 2.56412646791637 -3.54404596728449 0.551470431053216 -0.413933198859399 -2.6758756326236 -3.76714855646842 1.53207973301108 3.38779814297661 0.346910884015381 1.50439654633101 -5.79235662076176 0.544310968907913 -0.302904395517814 -2.32773343219248 -4.75303451819054 -2.63878671909516 2.50326577299803 2.33772793854577 -2.92103470800911 1.7692254203162 -0.928181103135552 -1.12975847995626 1.75044960962827 -5.08084799659695 -4.76438617997404 -5.31662108943065 -1.19907518174637 0.639065902612945 0.734725276991199 -1.96729266720952 -2.40932772720778 5.77132294358863 -1.49040930721385 -1.37229880049532 3.73039412594468 -2.5517173972852 -2.6116230702659 -4.16670506020111 -2.25311094271141 3.95868044424122 0.422177288501427 -4.09147213979819 -3.12206170167802 3.61095593115004 1.36914589744951 -1.2212436346148 -0.288270234510965 -3.96093390857492 -3.73748770169349 0.779130716048533 -4.5503919143959 1.7434511230304 2.3874704042899 2.72496699311066 4.10799768494333 -1.4532045257807 -2.62101865209741 2.88510050375422 -2.28887943585462 2.06713146454802 -2.97101991061749 1.83081151702938 2.95550164418836
"BCL11A" -1.4726058969156 -0.449378755763047 4.98491982999243 -1.75919008102793 -3.23397021786593 -3.61505155052975 -0.700510167309694 -1.88968172859825 -2.90246012435827 -0.82639907877372 -0.764930783912659 1.739867421479 1.77133627778306 4.96982906357719 0.0907221764929149 0.0383094087495626 -1.713023785121 1.16293970972137 1.67630650020028 4.34467520359655 0.52009115192715 0.753459775371629 -1.20477186717438 2.60905409641422 -0.887613287932576 -1.02796784668985 -3.7990119198752 -1.01096037809918 -0.979433418682716 2.64669855206019 -2.06799530221564 -0.706351618232462 -1.68557203896795 0.984461715545851 -0.320165651460273 -2.22556853290053 -2.12768304934839 -2.30412010927724 0.0690435284608345 -0.592667348805983 -1.77482701147679 -4.39334416424593 1.168615545363 -1.30414527731189 -0.753164248569832 0.523312465360581 -0.926638480662847 -2.8034926536994 -0.0767029277977924 1.8538472813837 -0.50731948502489 -0.866680879612806 -1.98326184980443 1.50215252362986 0.422121590207333 0.389815393400368 -2.13752657507595 -1.8856525579372 -0.214720008662507 2.58343938436156 -1.61114540580235 1.09005789405219 -1.21312919172341 -1.07049681040045 -0.0117180332427558 -1.99109680233652 -1.63765672098055 -1.33527315594275 -1.26201318901862 1.2007592742496 1.41653160760956 -4.23545561848142 -0.827009523557352 3.46019286519834 -1.41788964133806 0.235464697307284 2.40387418676851 -1.72617765792945 -2.40855507799895 -3.32743125213503 -0.497386799091429 2.11574346099585 1.27136970529969 -2.58980365741957 -2.83011775987675 2.0175272306789 1.66246201010966 -1.53726882129323 1.88207218992612 -0.799292836675066 -2.49345674033012 2.01005976009449 -2.66290045620978 1.71347623115305 -0.791095350234648 1.46768037233269 1.58465489050017 -2.14648913235718 -0.0696354509116584 3.92214906399455 -2.71272869802518 1.91913026158172 -2.02082211552999 1.0230086591467 2.49255925943654
"BCL6" 1.71316121554522 2.14809785581995 -4.96678284046251 -0.99455226506703 3.96231750743422 3.91292425602916 2.10658770754652 3.85730017774591 2.95701359957186 -2.46041793763432 1.7292080023991 -3.09839718536574 -1.77102063781129 -4.58462838701475 -1.74342144476068 -2.83986813984553 0.802588227838703 -2.13370039263821 0.760389460082484 -4.85172167491115 1.80557261009804 -1.775596597068 4.00235860559446 -2.67497517803711 1.02793610805257 1.07122371653481 2.67644555914271 2.4780456834176 3.39378026169063 -1.37805675891148 3.21182829614299 3.28711227874401 2.84243465277563 1.71086288866677 1.51017341386317 0.683595401857968 1.11168071235577 3.76847377247697 -1.0512943266274 4.50874183785898 3.21385285217028 2.39173672284017 -1.28249512589682 2.43940826854579 1.38933841141447 0.447219096328867 1.44383748006179 4.1977006110036 -1.29886023277977 0.925841757465891 -0.957773496340474 3.68085133704734 4.71718276332775 -2.99468230786507 -0.0749079654417229 0.299959902102429 2.15348884647192 0.876322925981206 -1.64738849136377 -1.77930238777368 2.79956693290205 -1.80481119008542 1.08710158991523 -1.30346184127099 -0.949350224898848 3.99378810514767 -0.140208618320321 1.96219723201558 0.954358511498377 -1.3618002085015 0.530705043692021 0.68238852678989 0.86666971558678 -3.23623259329613 -0.0660972318211789 0.988122591951205 -1.47859305000707 2.77669288025274 0.86589743844673 3.40338193037349 1.39506653861181 -2.44815262450434 -1.54522925166463 2.29911534635138 1.25474587261964 -1.4822706201183 -1.92546401461298 1.24099014215912 -1.32616835224788 3.81434073457026 4.26824796418733 0.805503282994959 3.78756031871734 -3.25315773427355 0.351435725497548 -2.64181819501215 -2.15576828829425 0.517032618506311 4.13140468907032 -1.99636013304728 -1.16814828209951 0.360151583455828 -1.16565613644301 -0.720989940417775 -0.999355858332533
"BHLHE22" 1.03692109331957 -0.327779049596003 -2.54021772691239 1.82652706504658 2.60010274690384 1.75226133166484 2.32892215990195 1.56684996326326 0.610985122517027 -2.72367756644371 -0.298544139214258 -1.68232972682684 0.587193741001373 -1.95596094695167 0.211787892300218 -0.455849701355958 1.07897181868678 0.488324820541438 0.634529804017484 -1.66369849612163 0.480295410740342 -1.39560780658191 1.82268094493482 -0.780180076884103 1.57267107136168 2.27116315815164 0.0605583632734309 0.5075569663099 -0.224226338524434 -1.41518257933883 0.177569623791562 1.42738138664998 1.47982783988815 0.960903604556933 0.257425262579586 0.250610488926719 0.0371908804731039 3.68973791923519 -0.972444279829161 1.72803150651229 2.41480129843977 0.962756811046044 -0.311660700903479 1.1321451436467 0.108192897466356 0.575844132782985 1.20063397077274 1.92676426385662 -0.94723918349957 0.393548573607384 -0.743685255451392 -1.09007925155461 2.51878926472753 -1.46812041657188 -0.609300057252587 1.11464612745434 -0.600797485593786 0.950543988979551 0.800587240242063 0.0117755738657688 -0.823258044064149 -2.45181056718376 1.10412422770541 -0.984745456994287 -1.21404689196099 2.5438847081043 -0.298223558968727 -0.573756181126084 1.1363181082148 -2.02817452459425 0.883118086783226 2.88569006699547 2.5109263001501 -0.362893371004148 -0.543258618373624 0.597347588565371 -0.530521210932835 2.69248702065988 0.355794748388929 2.12243034015685 1.27851325792518 -1.10891274805094 -0.712805606830411 2.65990920057082 1.60005107235076 -2.60222891524169 -1.52349517722151 -1.20232828304856 -1.31767823663527 -0.815240274653677 3.07455070338808 -1.18029892265268 2.96634527327939 -2.02355172128228 -1.88004062167511 -0.97522678966806 -0.979712139413855 1.38120323434356 0.780780353072604 -0.888803987066742 0.0679003720492512 0.733314016686996 0.113835971235627 -0.0698612857791355 0.148307436677867
"BHLHE40" 4.82383684988748 0.71532733471392 -5.18417021295507 0.0979458520626067 3.63400275889016 2.21736999480769 1.75241096923177 3.5764548459308 -2.68975322933094 -2.97096213950783 2.55802932060362 -2.57934804372356 -2.68028492910985 -1.48687722808694 -0.358705608289553 -1.62865489132019 -2.51487135847053 -0.234538854564932 3.274094879232 -1.48230241810549 1.50664931437762 2.20690013878298 5.29199959604789 -2.81434819444611 1.69372840080139 3.21064330501626 1.86995346984474 3.02044132820943 4.30895159952937 3.24026045858822 -1.17071834790933 1.62274241711426 4.25505488238623 2.54488409386078 1.87150078850833 0.607565780741051 0.259777280723695 -0.506642363153701 1.27469415991681 2.26725232243547 1.18500265544782 2.12417819292425 -2.3653002991654 1.24212201073506 4.98232504123495 0.564211412246939 2.09282204477233 2.33634677781336 2.23894163726136 4.09383473160558 -4.50367378843044 3.67441858327315 3.76861483851422 -5.25492812943961 -1.04422728026872 1.21522774820187 1.27126389221604 0.169805322544534 -3.88753499292041 0.0667222648888485 0.0717065715415881 -0.823779886638153 0.413154855841916 -3.32352774153375 -1.33590382018696 1.60929385543142 1.5592494246109 1.76421118919609 -1.7035548222436 2.42043019793863 2.9627508365928 2.98474111848922 1.89179557234188 0.0441760586727574 -0.56805157210377 3.4599637692609 -1.36213334485968 4.43287771508593 -0.243190037292057 2.62556121879559 0.853215068970152 -3.12042280488993 -3.77284548765692 3.33400996363742 3.90506061290996 -0.393207981760137 -1.12259993104124 0.281650753986697 -3.19733729734422 6.19470099423146 4.82518810492187 1.68234984556015 2.47687048204368 -5.49420720663249 0.378048942541669 -4.08609314286497 -1.40878919547966 1.01173745961563 4.40513937907899 0.0249572743922775 -2.27657426941917 1.96138903543117 -1.56446786630456 0.660719024986099 -1.43639053792326
"BPTF" -0.0907158651126647 -1.85211390163357 -0.292668691861089 -0.523851609233234 0.106782528413502 -0.156715850602769 0.285661391608324 -0.609067884850021 -0.997171745388096 0.70987256563227 0.543027218685915 0.700516282211406 1.55754216449146 -0.667258439442961 0.337162228385252 -0.196076418038542 0.476954842007093 -0.42924110542074 -0.512079975888103 -0.993112630502499 -0.00518487838917805 0.478001142452437 -0.108294881141603 -1.08020468718813 -1.4454218713545 -0.752252313688987 0.0976640390476713 -1.41811091395658 -1.0231119488617 -0.386662889813946 -0.719697566525966 0.277924953121023 0.580143485351912 -0.372612071690838 -0.728808371194619 -0.217544936197874 0.462107828962047 -1.3427037500881 -2.10999486847301 2.07654452256385 -0.29540799973419 0.14251826862925 1.31548578793643 -0.0207672512565612 0.480089681959491 1.10145969096578 -1.26950593975835 -0.960830644502836 -0.213637434569029 -0.962980406158678 -0.814745293484939 -0.669941335548747 2.06198018446207 1.30921826918229 1.34273066266232 0.171522964085517 0.41441603296905 -2.10547780713524 -0.382875560157332 -1.8371402305812 0.866753371968963 2.31370634698608 1.13785032359619 1.07495444797493 0.502090782358347 0.73481008528918 -0.583659351791068 0.821132654022234 0.459880885679178 1.12781744409559 -0.231919158394327 -1.69198495672896 -0.719047158242835 0.0892409646344987 0.248071265513902 -2.06666897596317 -0.278147671605323 0.621064078560788 0.960202125794297 -0.741713055032983 -0.228519414580904 -0.87149235955335 -1.80042471308186 0.558804863946686 1.58710084460871 0.527066632922462 0.51870164174068 0.151114712337431 0.114896356594811 0.300691115447788 0.409734773388356 -1.05905153317909 1.22158798583523 -1.23283855989331 0.306739271883151 0.245429220417152 -1.09018183340904 1.37879919684961 0.260334677159078 0.0829536972430813 0.434283561222822 -1.50110963745996 1.41283380569113 0.0353966667318913 0.539387394642749
"BRF2" -1.25972943743336 -1.94883056153316 -4.13278402509467 -1.75673746043236 -1.56167929012517 -0.117756045321273 -1.05911589715316 0.561896094693253 0.770018312626348 -0.296901463186519 -1.06329678831779 -0.875173351608698 -1.75036667284255 -1.997718955963 -1.38017861719977 -0.0727514440141839 -2.06641011784735 -1.7885051774531 -2.0969080467065 0.504932703601464 -0.964872431075161 -2.10002660733188 0.0820847274574475 -2.53447176441596 -1.7329819413335 0.696336208561752 -0.019036522166918 -7.86760310276638 -0.41511435201097 -0.651177996264872 -1.94866021100397 1.95319518604847 0.766973215346445 -1.24377376234178 0.317880325338648 0.884469938306675 -1.94950572373036 -2.54199868339471 -2.34874251171125 -1.20168216352597 -0.428297222231806 2.27434707785414 0.0107898205153997 -1.66608742883007 0.999854124965747 -1.79583648797074 2.1111420326509 -1.8329531272217 -2.56581018193454 -0.356811602775184 -1.27883356855767 -0.477170244907592 -1.60430340837132 0.599073287319724 -0.3569885947098 -0.403268913967907 -1.09916315985584 -2.43876791265796 0.878926450958429 1.14290753808453 1.58475464667538 -0.773569854869968 -1.30345870544829 -1.91456230577741 -1.92357534818638 1.68275759309443 0.208580787303011 1.04566987923427 -0.663701002062757 -0.812713369114321 -2.33283417470468 -1.39799981893132 -1.78421790412388 -2.35454906968151 -0.089874413923699 -1.65298557907673 -0.0362657090534246 -0.64277930097978 -2.9301456781217 -1.76844842311529 -1.94850733527342 -1.81595220280215 -3.87820763859291 -3.00302240180366 0.856509439404781 2.08265326584726 -1.40885932594504 -1.26784485954444 -1.61465514336822 -0.438292932427124 -0.899636075276806 -1.02740492301741 -1.62619603871075 -1.15435010398592 -0.526663528702114 -0.0957320445580696 -1.08159510061527 0.40965245604848 -1.78018629129643 -0.582468259470916 -1.06782957000446 -1.81493137904676 -0.901263662206047 -2.42879579193122 -0.865388292504204
"CBX2" 1.09013153822421 -1.97801510736943 1.13473807050274 -2.01436087122586 -3.99566768141449 -3.38774478784561 -2.35105574941914 -1.25467480996639 -4.28310709598234 1.91188629846627 0.0302618176611816 4.1946400313892 3.83527232796141 -4.08154463651986 -0.468946039690098 2.91551608882589 -2.01305626245649 2.17918902161283 2.01620170875367 2.17110467356287 -1.28628150356839 2.01534737600674 -1.35527344750952 -0.903546884249726 -1.05057803020612 2.50284988396803 -1.17129128332401 0.27288594047788 0.624481593235979 3.14546480072069 -3.99538678839868 -1.68983187064057 -0.374445462653182 1.35284873695899 -1.60968751157261 -1.05329417813597 -0.414208549825507 -6.71448204430028 -1.09938526258516 2.88010828530991 -4.23456531462364 -3.24981105019813 3.01743419101321 -0.69454836285872 -4.4599970972458 -0.780034169873053 -1.52203832136134 -6.91208395736544 2.90779471099495 0.364471744903272 3.85109944780042 -0.220261502474866 -6.49844074678818 6.43198099534873 -3.2552048341481 -0.825477229092479 -3.33014742519254 0.765240590829758 -4.3749780398471 5.34969120831203 -0.904104624570089 4.84165867611084 -0.944400899137395 -1.41453359940886 2.06572042358762 -2.41684004559287 -0.592764282809032 -0.0447602971467293 -1.38356441964104 3.22245148088217 -3.0874015732061 -3.69769507966524 -0.758535193685359 0.099434816519266 3.76346577653682 0.682822679936903 1.39867289282767 -4.02432714665099 -2.40689576622424 -3.5657727591685 -4.56799453030523 2.33633933530917 -1.38996714535442 -3.17374076064087 -2.66565833773339 2.27844385525687 5.4624349719647 -0.691969104031209 -0.979047884223239 -0.584381265657721 -4.15411691928008 0.417979902307072 0.525708903651689 0.071028828846878 -3.53287400011972 1.14065189781925 -0.370407442108869 -1.30450392151104 -3.67457852491456 -4.47762015953015 -0.840995993036142 -5.20343319448228 -1.2413962215077 -2.20666886880716 -2.06756700903591
