"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"PRDM14",3.73942999761369,4.37837237699296,2.90741538490189,3.46176152539714,3.42631257674226,3.48690548096883,2.93974682270177,2.29891990721762,4.44172100132395,4.28597630220431,6.159596391018,2.26123651330908,3.93717255504378,3.1671311467511,2.51612036127381,4.44284135110204,4.23619196265456,3.652420952598,4.44633953146008,5.13109783905109,4.40339304331223,2.20879284034936,0.916721273095107,2.94674925368827,2.93874346830946,3.13466356119653,1.76853510749336,4.75150040465818,4.62607821189506,5.95038683170937,3.87747493265878,3.75160848722351,4.71459490509785,3.24393073919883,2.56584094018582,2.60410118877114,1.93570680786771,2.37087132584195,2.65142010962688,3.35666575577481,2.72835943941559,4.00923657804674,3.64202182340116,3.76691989161072,4.75666739174621,3.2873674537639,4.43148825108062,3.20479928242926,5.07868155390587,3.95931145401083,3.10267980374035,4.04007480228974,4.38412044719418,5.01023566440977,4.945325457273,2.62833666247386,1.92221960938302,2.78832501648474,3.5095942067909,4.19108645800937,3.11589498825905,4.56557565933379,2.54044108596855,3.98179318693255,3.6919676014556,4.72349435829236,4.48833447975343,4.30044866478302,3.27477619020746,4.36131428184398,5.63160477876951,1.95384048220411
"PROX1",3.69706470750971,3.59591199313617,3.4907360706823,3.12368760360412,2.92275002981166,3.764291015491,2.825329773554,3.00957363864148,3.63119268605708,3.69297410083979,3.17420841467459,2.99800866075765,3.44734427818402,3.92228622799107,3.4929091618527,3.46561264266213,3.49672124552239,3.40392655552718,3.33241095031098,3.39204705577238,3.87766569384146,3.16808249483342,2.61116187078262,3.60523973539206,2.57554668596355,3.78949480558336,2.70032099282511,3.42287705351639,3.44917648869837,4.02406503894912,3.36935369423869,3.34828936997649,3.89997106112936,3.12693246302568,3.42745414655595,2.94684769855523,2.37794552598152,3.19632671655244,3.11407113994029,3.27266903778854,3.178350562344,3.87662349319877,2.87215130056027,3.57383357301903,3.39434557745986,3.10014580623485,3.09434211247632,3.20398001520982,3.01653048975046,3.26563541070928,3.11599100505137,3.2395191401731,3.15241336376192,3.65140337967514,3.31218061553006,2.99861043246775,2.61245099826821,3.29452310413498,3.38454998043686,2.81567791556986,3.610690300682,3.77930718714734,3.11901851500945,3.26795561040146,3.24600603385692,3.49232979842365,3.39335559855668,3.48222546965955,3.42696067476274,3.30051493438749,4.01084148934117,3.20763990858258
"RARA",0.573341471393848,1.25822646641443,1.72199742351238,0.465573892680809,0.847556575575033,0.867724136646645,2.0217110070926,1.00751678825571,0.632386514898996,0.0228112243030448,2.50435680763144,0.329019941473898,1.20560409615034,0.390015150060648,0.631456886890555,0.284068454954745,0.603924383790352,0.449326683093604,1.2298132740746,0.686291379775464,1.0100747998878,1.4361790677904,0.694610791814761,1.52300002586624,1.34748228029505,1.08701537662051,1.44495944594408,-0.13621264504747,0.538922218316695,1.23331618745052,0.451557197749043,1.26040520391452,1.71474808736493,1.05975130978238,0.559047338283702,1.26364387109531,0.302182880956679,0.827124518096393,0.177181546084079,0.82168983662336,0.516467735137855,0.853124579835758,1.8484339470452,1.35501853793928,2.07678934901694,1.30268361950111,1.91164489151076,1.92646650685021,1.14313278279912,2.26023318598594,1.12647029664241,1.25974948465947,0.854914346966568,0.991694614938481,1.22072137968942,1.12959317457765,0.776371466262276,0.724419679131989,1.85525416097742,0.353289576889296,0.287349184221644,0.738128745997624,1.2841733577119,1.59398315198748,1.80645428345785,1.22057826975885,0.969457093295121,1.39412553871861,0.808926474431409,1.49242926926874,0.736305312612552,1.16963098488473
"RARB",1.41993855663754,1.06880039878466,1.71506078848005,1.06155352590429,0.781364032343712,1.3738640653844,1.46745170187882,1.17025461199961,1.00163490858705,0.816993713194975,1.98710000949214,1.13640142927056,1.06123739593048,1.21287479066745,1.14671618694608,0.864143256746612,0.76962830415406,0.552519757989648,1.51499683795675,1.56958348179446,1.55374369947377,1.59634043714155,0.569565989869954,1.44129626255595,1.2207505505354,0.750582303989277,1.86141091881843,0.649974773179908,1.27281851546346,1.40729584325813,0.712980867107195,1.16203675306724,1.68466393254689,1.0638230857466,0.802221857065331,1.0305116845725,0.437057198867279,1.11056483224866,0.912219090330142,0.471887712279027,0.699555865368673,0.789963095669827,1.55413362243724,0.891283678550386,1.85940388636657,1.28001229067479,1.55342909114629,1.64226977871039,0.837934882499118,2.25203432423704,1.58772602188171,0.735753537866897,0.485815597444363,1.25774777579169,1.22028441554154,1.24075711226091,1.0387710647174,0.894251117473249,2.16389173129271,0.635587509015756,0.395066768857472,0.869341650445292,1.00062673487238,1.45323325096057,1.04659945718242,1.91304019933786,0.929778205500235,1.14582134131445,0.701993653889052,1.26441108307317,1.0734093538697,1.40425164635726
"RARG",0.62149885586483,-0.0102536875856876,0.519002483288897,0.198959711021083,-0.0803398044038319,-0.0983403695113399,0.315253548335864,-0.156990917386312,-0.202703929859955,0.0487146311329101,0.540342213412813,0.291336870331182,0.0700623079316522,0.705400242008536,0.289225844283788,-0.235081232849576,-0.29944848050672,-0.713986672965114,0.0392086456266392,0.968444339672745,0.659637504032483,0.372480838765476,-0.119321970281279,0.121338340897548,0.216254419425169,-0.0913750996514829,0.932614976049877,-0.384552924491726,-0.0187952315410113,-0.0758754836794917,-0.48007083424893,0.000170053167149818,0.0383051250268439,-0.0897994464363405,-0.22691051507386,-0.0281403475488639,-0.685532733079884,-0.0154238584851491,0.495142982199692,0.0430690816925495,0.0614635844311653,0.0204046407698052,0.521032449397502,-0.620452023129037,0.237801315759358,-0.203198044313226,0.121220441526881,0.860618436922415,-0.417961168503879,0.906376581236844,0.0291347874014201,-0.67424929875056,-0.209061099963956,0.0088871064931101,0.190366611981351,0.372866204742191,-0.122991746207411,-0.029293235250974,0.942342025715919,-0.51148219232491,-0.224219004410116,0.402311155771555,0.128211444848948,0.448371194088552,0.452808478821152,1.09479347542946,0.120433594332704,0.317491929647963,-0.0614611845938887,0.24272062298551,0.0654354876186761,0.275079663501042
"RBPJ",6.52363998976737,6.72261030250274,6.25132860143115,4.84495445659179,5.87599960383789,4.68325327828805,6.57975559779784,6.0932111882189,6.67098803187655,5.073483359988,4.82444280726321,5.48220204226462,5.55928146328142,5.59575778082931,7.03203377284309,7.18323775967932,5.49825783609595,4.74601842867459,6.55054069419849,4.73317486246854,5.98744375016653,6.95861700338498,7.66235743726433,6.71462341435321,6.39093982107899,5.41261590501248,6.47107190328496,6.69065372770241,5.89125799907433,5.9957123168891,6.14455805518881,7.45216599775923,5.58128997983838,6.68210366242343,6.80541557256219,6.49681521974494,5.38098940195586,7.36875348571517,5.33616288434948,6.36112678456732,5.60539626757001,5.80950763797368,5.88250152354271,6.34214414175586,6.72351031833264,5.15730294249435,6.56029873166413,6.92206404618137,5.79635977037974,5.85460692126244,5.66553373391702,6.63553876118295,6.70941849946173,6.33539415490372,4.78171976698193,7.33556316327273,6.31999794737212,6.08299927401928,5.63883454723944,6.28706618720466,5.24318533017939,5.1276613114637,7.0661501347664,6.38393139609617,6.55815613350019,5.49659665011467,6.94576392338271,6.61295963379117,6.13142260816459,6.77920106894012,5.11340556743082,6.13791959505814
"REL",1.69452980035371,1.14538953652197,1.04402260190377,0.541473384152867,1.25575455234726,0.768432252642728,2.13024449512924,1.33963259422085,0.802483380070818,0.353737621125365,0.943533023728566,1.12312849341592,1.11226163976383,0.0863487684437401,1.14024001603712,1.34270984213127,0.967433755590386,0.133945658612641,0.79301275363615,1.10821415917123,1.25086679705887,2.2466147344116,1.16275462866466,1.22058116586361,1.18801054262267,0.946490117919831,1.42354297094168,0.632374537576052,0.412649479773084,0.140697251567581,0.587840280637093,2.41905345871218,0.123355748920608,1.04081836008575,1.05899867297289,1.34728587782333,0.791232783675204,1.16693305370587,1.121250881072,0.941980894598106,1.40558370420908,0.418250535365498,1.81712934200717,1.11615726426964,1.10941742881994,0.984084758515393,1.21290877577081,2.15526779534121,1.45751316669743,1.35175010992932,0.753012176135673,1.11818318162966,0.850232991297298,0.302679641511088,0.822861450845735,1.75307895822512,0.897264534535763,0.442078605500153,1.01169791692831,1.30176753110008,-0.686896753329172,0.568010157236397,2.09404635971869,1.43419528008529,1.56350645380741,0.83061371891534,1.92731813083604,1.09379044649065,0.788784021132796,1.4767910238005,-0.208241795779729,1.5470321170076
"RELA",3.007164776339,2.0063475211204,2.19552217601568,0.891195479138631,2.43351903874951,2.03960456334402,4.11737827491247,3.00604251937072,1.53845192947894,0.190004250513999,3.23033215754155,1.994770716194,2.22613149852374,0.0345993955596275,2.54670682644276,2.58019815599552,2.55811674930114,1.11037220683506,1.62371686559012,2.1373843466534,2.35355044029649,4.58817166565723,2.64954926159183,3.23680844221437,2.87674955589928,2.36811224313054,2.87302231874909,1.18311813902564,1.48468701591277,0.997310482358041,0.726028986685258,3.98208205158881,1.71974309488063,2.67583242652188,3.10296841145591,2.7097418131498,2.69474247871026,2.56219729069211,1.82681786001027,2.31566668744876,1.94136844573769,0.814573176013521,3.33414452590312,2.59695142674609,3.12516983132927,2.46664615403092,3.00865633026009,4.01643379739158,3.00011819288241,3.29458691414824,1.79774871995302,1.80078136581672,1.68131171712628,0.578950357483269,1.35890936570047,3.11464615195723,1.96180545260897,1.73333659969435,2.56533982744551,2.15440511499262,0.353676753974457,1.46879479198235,3.50719680432331,2.98132763707226,3.35433123064774,2.14199056032674,3.24135590656025,2.4682466361745,2.01221382508697,3.34932796203589,-0.381735034760636,2.84535675719864
"RELB",3.09723977458122,3.05919315864878,2.23824089102458,2.11652467307864,3.46377948492451,1.70482812650947,3.24053899966674,3.02499764971741,2.91804495337153,1.38043772085491,2.83370900919791,1.98472441544616,2.63908546840119,1.87709382203161,2.68885867065384,3.13750003675035,2.6612709475569,0.958284540159895,2.67866654379027,2.05744497089853,2.83230424784967,3.63598564382573,2.50831839685945,3.11873994537301,3.27222636589576,2.44476682187176,2.50923623910519,1.62729772922809,2.23388895578032,1.30806172501622,2.22092026699954,4.1099582564092,1.89055054894734,1.95234507989135,3.53124899332026,3.38525906056424,2.78088859312767,3.13973199230457,1.9949425120458,2.51758553787667,1.31108260781182,1.88280815096974,2.8902706769985,2.50997987492763,3.41048006993414,2.36946589087178,3.01194179769671,3.00108508305603,2.0895704036177,2.46738881093193,2.0342654901872,2.79939972548656,1.94110341845477,2.33646139472898,2.23167995534899,3.04756520534577,2.61408160613958,2.61354938774468,2.65275834250466,3.08520924368291,1.75395700606997,1.21073075688751,3.32411170667481,2.79633701322884,3.03319299576239,1.77823561865231,2.37561030272601,3.12334014637787,3.01515284046887,2.92816795320614,1.46297462130043,2.6298196120704
"REST",3.21959038974928,3.16667997750359,2.92579558610275,2.95173419147624,2.80499350638561,2.75091954214757,3.54538531947618,3.39649486847728,3.16931480324779,3.22883529824164,2.93347731184951,2.9747278732299,3.23938583798438,3.22086827383887,3.644593979226,2.85393466709718,2.21124355719111,2.85699492917439,3.27781576453884,2.43532217211613,3.70167075491548,3.18822477252127,3.41885736710274,3.04595471807144,3.35077919041291,3.01304375568897,3.7067653752788,2.66421062434101,3.30339438108371,2.44504890682617,3.10921718343563,2.89910158001935,3.43517348946208,2.99929824512952,3.45756574165792,3.2256443558736,2.83271207542321,3.44372844583481,3.19757536128922,2.25291081145002,3.05613482754777,3.12511725356753,3.01431917028878,3.30328918807466,3.4716200184341,3.11104342799283,3.04075844143289,3.01891475145418,3.08721595348833,2.96865630146854,3.12358980215483,2.758538172237,2.54393463464154,3.32836398280978,3.04018744546305,3.23147206033445,3.08029852155301,3.10444439004014,3.03701958154174,3.5651045993946,3.19036390184295,3.2285147716088,3.02579740571798,3.50319814633071,3.32715137029108,2.72147914102168,2.88831376472514,3.13088277269224,3.28628165785454,3.22829649276711,2.88471227566375,3.80052971161057
"RFX1",1.71528984819953,1.0304092349097,0.376372141680544,1.07989609249992,0.91702325194599,2.02603301163279,0.367743963350739,0.325112540825274,1.54599351511171,1.12707087820486,1.65828195893964,0.310203365402708,1.21511886124486,1.12651714918441,0.625269125408086,1.5397822989449,1.33744840224045,1.2789451886741,1.14902912805572,1.22686701768352,1.49827049921316,0.377073614071297,0.415567991383966,0.509897737613282,0.748082395146384,0.965623459328883,0.454483376431492,1.41944347085237,1.2451616380482,1.95685060377029,1.28076012166908,0.723852357811668,1.11378198273064,0.364467797006035,0.609841851595526,1.03770465003497,0.876837849781969,0.718448131114996,1.0502434198918,0.907726655721735,0.762392712210952,1.30742592920064,1.0422131848237,0.824739142274528,1.06640834520571,0.748613097313281,0.806059712224386,1.03369921773351,1.08363871676867,0.828744240927178,0.951846255641677,1.31688150552959,1.28240874457551,1.16367099991121,1.9996409374126,0.878936189832129,0.600462621855028,0.875592841937742,0.648329480174129,1.35233917942409,0.967082404657447,1.13288706478729,1.04844515456742,1.00918108478402,0.939497046029376,0.942406712727383,0.904248589916018,0.961289633504729,0.825850431036913,0.867259895261936,1.10014737784255,0.888624514385132
"RFX2",0.138875156609329,-1.04952104803563,-1.21110601064045,-0.559775542023128,-1.08517692652394,0.0394962479893301,-1.38768802005889,-1.61789724817511,-0.336221689030472,-0.592281953319632,-0.88088650549446,-1.09245826688866,-0.266250240073391,-0.746457034602615,-0.878479840280624,-0.860943902156179,-0.476913672732808,-1.03107616057731,-0.922628274111286,-0.590855357488503,-0.180261385941859,-1.25027238350298,-0.936082119978889,-1.02145777231945,-1.10838739546515,-0.823861305687899,-1.45644867464369,-1.063632698845,-0.650467583826491,-0.519756450295563,-0.476674642567268,-1.14612645524969,-0.81278679042189,-1.31726922494401,-0.923144329771629,-1.32268408719387,-0.910638356009298,-0.913039459231062,-0.820134530518658,-0.846025403763953,-0.883431573462979,-0.612338669528941,-1.20234434145777,-1.07757046651288,-0.916620773861082,-1.074753616898,-0.952094230287612,-0.831930647765539,-1.18279769173736,-0.961264901762171,-0.654750125067351,-0.513726682418568,-1.13755864240792,-0.597273302675407,-0.396841174194927,-0.888895675209916,-1.1509924716129,-0.701394455586597,-1.23581027675255,-0.870156578382316,-0.5697690483582,-0.703376062469103,-0.572703231175879,-0.918101282042077,-0.821507516187564,-1.08105770639382,-1.34342398370621,-1.15540572135151,-0.84212867626214,-1.15868480052561,-0.583807290144941,-0.771830712731641
"RFX5",2.32157575536563,5.80365419305245,3.61219401669989,5.115808933839,3.18863920490908,3.49929768181297,3.69083265523993,4.05444979206768,4.02244690057943,2.84830004511375,2.11318534664291,3.94499409729878,4.96247447686347,3.40030381062724,4.48871837101219,2.72571712496445,3.09621514108295,2.26593020055557,5.7070780943216,3.38385988008206,4.57648072692224,3.01820272483409,5.10814824121814,5.18146049974814,5.07318794040176,3.21906690909674,5.25148317385599,1.12249709717981,3.34872270225655,1.9015368518184,5.77006636132973,3.81991008878287,2.0993204656155,3.94178004763273,5.89443122722839,3.41743656143028,5.47941442661221,4.47189001334221,0.918264915129724,2.73945512740027,4.71580646296088,2.07936553970841,2.07107060386494,4.56325570195146,5.03748695710424,4.6061439297302,4.18317075071669,4.35310023984149,3.05189987828381,4.2535796557181,4.63630969374973,4.75477532574415,2.96823357638013,4.11473797149651,3.1148088137113,4.18107194158423,4.22946514243835,5.76546579999668,3.80727161585708,3.15398723378225,5.77809809919252,3.65361880193238,4.00458457758953,4.06570808271892,3.98113323435529,3.26750146369845,3.39997672465389,2.97337192138703,4.91415530023824,3.99263157055703,1.39533934480172,3.74830336306543
"RUNX1",2.51320899359657,3.84559792585492,2.47803873097979,2.02968628708607,2.99975646509959,1.69487586537031,2.98904647403706,2.40070590740155,2.79551092628013,1.81377001964711,2.55209694400233,2.31629549330671,3.15837534219267,1.2473063465088,3.17914120721679,3.18892250650959,2.4751394198929,1.53565533079859,2.4444821999337,2.20564583930561,2.82869703483647,2.74890074554146,3.42395767615053,3.32142884743357,3.16422693029553,2.31375031829166,2.54141208130493,2.5255676554003,2.60451367166139,1.4340255472439,2.58272275706827,3.3273718461873,2.0594074533767,3.07550098643503,3.62304818862354,2.85262747559057,2.54982449391517,2.62680692772985,1.88855998981491,2.45118795193077,3.05644549926463,1.81599304367504,1.98822441336111,3.05209109683569,3.6470092717579,2.34499275618929,3.48784649593944,2.74378970039172,3.34673296703823,2.37152126276661,2.16506111958049,2.67643396197083,3.18545420532935,2.58893715668814,1.96982699411965,3.16222408695447,3.08891041573139,3.53454223476702,3.37203593583983,3.62456628318327,1.93801503312858,2.63839386574047,4.00333097246763,2.91611630687552,2.54434707764754,2.22272215644222,2.38551059957304,2.63178971875262,2.46638200379841,3.18035068329691,1.42554549919058,2.9977782925529
"RUNX2",6.85180604748964,6.30125031405575,6.64524716754867,4.37101264085296,5.29400470926648,5.05466288634369,6.20963683013235,4.89876163157,6.97017583165285,5.28015486895466,5.33669383167041,5.28507207549557,4.46688520322505,5.75988177587132,6.14233126852885,6.64917031342359,4.36650029661314,5.24860641015202,6.30725554074491,4.58884786508925,5.58015053150487,6.59482576615951,6.75126702720533,5.94055434610607,4.47691980452357,5.44201153797023,6.21005534365403,6.92637762047249,6.94616688296333,6.21479967522449,5.49941808775817,6.34326174658225,6.19143062147201,6.1158644130171,5.86997701943402,5.67464363118059,3.40912301468842,6.48612041425399,5.14283591223743,6.17401241990734,4.84610752508212,5.86159757267893,5.8584255957198,5.63041232831387,6.13671260817589,4.33637519161896,6.08948781059076,6.07759436301402,4.22943897682844,5.3353355917926,4.77950731308327,6.01017812587552,6.77408933280735,5.99514970204721,5.12632329269996,5.77022406977905,4.309479334159,5.15972462036178,6.03212078079713,4.58670602195002,5.29077204197595,5.72898551379463,5.31251640373247,6.17158728957125,6.55108227848318,5.78324239260732,6.80650022972346,7.08067753161001,5.36650589886384,6.24073351851737,6.46239069638049,5.20244381416914
