"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"PPARG",-0.672264983662652,-0.514660074868792,-0.833426126066568,-0.579887300716284,-0.642256777938758,0.156561720732984,-0.767390475369832,-0.202250858792276,-1.05135315677372,-0.631302180728762,-0.251144680174585,-0.741711852315792,0.0447689457111372,-0.625670189243302,-0.0633662454445125,-0.50764176389269,-0.573255106607508,-1.29493177238767,-0.305968594684853,-0.437468407264873,-0.741512289382767,-0.304661666434206,-0.879470776175459,0.263141947611505,0.246608871736066,0.266316824331393,-0.599449360314309,-0.580263866012007,-0.136313332122115,-0.367929563502239,-0.172576433179889
"PRDM1",2.4405243470239,2.89802064447624,2.76236392269439,1.19772359525169,2.33086674075947,2.84491095461558,1.7693904641433,2.42787558038919,1.98366311244338,2.70001561735462,1.25728865908801,1.99086140558113,2.49263727899104,2.42481616825858,2.73498093840249,2.2029086193281,2.22744892947803,2.0189543238028,1.50842235562722,1.67070566893211,1.75031866260139,2.59387573022927,1.75670319845369,2.81560763741307,2.75037969174068,1.56812501912375,1.96988070296372,1.56224832834435,2.33303336045433,2.42519675306696,1.8096903544111
"PRDM14",1.99286401256926,2.15676501267297,1.81448739688417,1.55954292866963,1.41198226651721,2.46023055255962,0.740548172133729,0.848287408109407,0.383783490599621,1.27104641434317,3.25001460095176,0.84185669059786,1.43782410369694,1.2176327575226,2.08685599243514,1.34165877052015,1.07728855537606,-0.289743424104767,-0.838694422007492,2.11327742261938,1.36229923192412,0.751691196527043,1.37316003721059,2.54661809075481,1.62314412146013,1.43540281422164,2.66300418665133,1.87242639336201,0.992359147736187,0.923770533650243,1.29415231351228
"PROX1",3.61986800984326,3.40690261960966,3.38247491740465,3.10861713110908,3.29488222024578,3.5289597589482,3.06128065694047,2.7271918504519,2.74586520684239,3.27253054443307,3.28708431788015,3.67487515436577,3.28589001492762,3.12530349164184,3.92727143256381,3.60995688546339,2.81123251992338,3.39739117252204,2.5676535756333,3.29141317874472,3.49668005152965,3.36696616547682,2.82843644338064,3.23067549050929,3.31626117190186,3.00190076414943,3.47907945743238,3.66543450726485,2.76865081850736,3.08534931548141,3.38783442741208
"RARA",0.373747130193887,0.694874713582134,0.907132395753301,0.107038292323257,1.06991932361766,0.834446583973696,1.18684225359522,0.648289639530615,1.28543625721279,0.776153978813354,0.307580875812733,-0.331578194410663,0.927822388977157,1.1814681628696,0.421992247301654,0.139157000181384,0.828898363718408,0.516191792058873,0.693160253540122,0.525100284297999,0.960719823610162,0.282526469788802,0.830059629821061,1.46378995993323,-0.196695414625907,0.668320542970762,1.2472817265878,-0.308155077166658,1.0774125595241,0.359040650999223,-0.311157413245218
"RARB",0.707493628813356,0.91897606295097,1.02146390618187,0.463644142147534,0.746710085630036,0.915221212269448,0.786141873855506,1.05346010908515,1.32256429951861,0.954216951228346,-0.0352033687499354,-0.234290795292246,0.940527155902593,1.02259150728731,0.766748098357014,0.776730808013793,0.877457187422037,1.18293342535184,0.977628398181468,0.643980778302689,1.0827237361988,-0.215324564227598,0.827500679892236,1.14512704206373,0.278439056138824,1.4403003392767,1.71107149504688,1.10207559163396,1.12979843966347,-0.115214078414917,-0.278949198578256
"RARG",-0.19436638992671,0.141333371195747,0.167628729486604,-0.469619400265009,0.0912421218764577,0.0571538569433873,0.0823337425549483,0.414648247100917,0.331723478790341,0.357388593498381,-0.692936744276494,-0.961463176249238,0.198485982331819,0.129615331875943,0.465149045260962,0.0593735810432787,-0.103499333821473,-0.0154284427214116,0.362335444502132,0.0242281391411922,0.0970995102253199,-0.773491583728211,-0.00757573185846532,0.598004485801603,-0.268199569538869,0.541913059249476,0.349487468747413,-0.131184158166909,0.470060821827429,-0.348337196763231,-0.82455634475417
"RBPJ",5.19923952674493,5.06405627135928,5.11421611631794,4.2981817048087,4.91415338020846,5.55718846235184,5.93976757548253,5.57896074526279,4.90910138225058,4.86993961861688,4.69244215168191,3.31403361930867,5.56521608400376,5.59627141613446,5.18584863210289,4.31947570374076,6.00411706072162,4.98437615283386,4.97647807703801,4.53509551316117,5.40661731507196,4.05197543883493,5.47734844415469,5.8769828860615,5.78137786814675,3.97387781816927,5.4370346565602,4.76342243920259,5.42114097342966,3.88197095841666,4.53803883937398
"REL",-0.340028309061432,-0.313731136915143,0.181729756302955,-0.0931157759146505,-0.0298732740962803,-0.404210053997346,0.263738004414727,0.53294491979208,0.749614863262245,0.364569337947924,-1.1706336637419,-1.15076053123616,0.851681729564398,0.347490158495736,-0.214710037355498,-0.67987155815729,0.561071211729731,0.271848764699965,0.332560008331404,0.124506025209086,0.266157622376218,-0.512116661836344,-0.155935556610507,0.697585122672283,0.0906268257156388,0.305250950337765,0.37808082984051,-1.39820738094177,0.631877793784362,-0.829129334716198,-1.05897495262387
"RELA",-0.95379172511819,-0.514435052354478,0.267022686532243,-0.335365184384888,0.308304737928282,-0.383537466888717,0.301736291477197,0.613019699304424,1.23666068963993,0.554198393577804,-1.29229804537857,-2.43754830081618,1.40155466290448,0.355137854955024,-0.0536585214098003,-0.948318340244371,1.36509200179846,1.18258826092909,0.988942036256583,0.101861470021849,1.61715109444009,-1.16980682951315,0.773047162701865,1.35637845468832,0.105278404142385,0.735585507639616,1.50302702628703,-1.55424710487309,1.34672496131019,-1.73038812988874,-1.83902419163029
"RELB",1.5569415091204,1.3639247105877,2.11535202375516,0.643456384754873,2.22493135618513,1.89088585983947,1.59584710392782,1.85897940353855,1.73593732845938,2.25017826515795,1.42674744745646,0.00352396523847038,2.75007673060314,1.97859701609732,1.84303675061823,0.658320671363873,2.58001707342114,2.20153786517724,1.64420245406225,1.94295685277535,2.66751423231406,0.810022049450526,2.81077325543051,2.56219521823369,2.12710512243841,1.83723684228946,2.75215937189166,0.893660534515771,2.37506716429411,1.29160724837595,0.949914578609837
"REST",2.85171724926996,2.69661707189194,2.86096871647915,0.773061060823596,3.48493899299908,2.77922925128808,2.97218655459201,2.62211131117865,2.48536741485435,2.83248724685882,-1.22388269216272,2.20609762266988,2.93725125733644,2.62180304079115,2.82056990051574,2.69593987380268,2.78842927774294,2.21624060109468,2.5269264357178,3.03779545006437,2.55168988483431,2.69346571873014,3.2031493755137,3.21808586704609,3.12181665226193,2.00293567337487,3.23339351909183,2.86626026578611,3.35826972100595,3.0463661448829,0.338903118661969
"RFX1",0.967872819637999,0.358569118879879,0.00213515713640185,-0.257236154998692,0.518955814057202,0.447189096506579,0.155140649034943,-0.340868553863003,0.105802299426864,0.11534153137622,1.07109161184459,0.119680705193828,0.0681869967403311,0.00170397004317905,0.469066637195184,0.442592697669368,0.206529650170311,0.361105832058833,-0.229936637903506,-0.00086970882802082,0.0971728453206198,0.141789315028227,-0.119276161492685,0.370946466208312,-0.0467833177840701,0.162819074239069,0.445983013612043,0.550293619718783,0.0834163345862031,-0.0317423240385944,0.436757976546785
"RFX2",-1.07719658876671,-0.833448724107844,-1.25361944388007,-1.30895908122724,-1.06722552650322,-0.895940380821077,-1.08061425925075,-1.60930516344345,-1.11133168634554,-1.04573676561687,-0.68646660625101,-0.705607973097482,-1.30015860212366,-0.917885006116359,-1.21617042715217,-0.719343120060209,-1.19189681578695,-1.03019267284782,-1.52277983739162,-1.34384285744858,-1.03901354553641,-1.01138076142914,-1.45196043125544,-0.80223609615736,-0.977411449550894,-1.3640364353786,-0.944387595174605,-0.95995251505043,-1.11510285498339,-1.32499245939046,-1.01222392045921
"RUNX1",1.5107817309455,1.49704907677406,1.91863185655971,0.720198975811596,1.79956057267624,2.30100055219001,1.74962613582951,1.96524104411823,1.64890410603617,1.50214244752554,0.246012583104988,0.208168879326545,2.3441102350203,1.58271350472868,1.8493500624172,0.934090350102314,2.20392100365845,0.959017021764986,0.693744588758371,1.10877843043594,1.17098575102371,0.850870564177637,2.08801427869372,1.83262169346245,2.35995598757632,0.958773388443049,2.60403510230182,0.750303983049592,1.64721627982352,0.557233656481202,0.605038422180454
"RUNX2",5.7941006960776,5.78008447104144,6.30383234774619,4.54932500221272,5.82733387636218,6.85630769431643,5.42638357579642,5.71579773824763,4.72625099106755,5.89464880760336,5.55096094694491,4.18105045255594,5.89744420573263,6.2651552970574,6.50901367134738,5.29400416372274,6.19035914719393,5.4234536695201,5.01963439229866,5.44429584457013,6.21541380310008,4.51091056014422,5.46184420044381,6.57521232814524,6.362884055959,5.1305245737787,6.14171052752174,6.29507639427057,5.27971894497195,5.44792976065009,4.73004388625687
"RUNX3",0.0976679901181969,0.0121393211456119,0.488305931689908,-0.325543899702449,0.275755490095809,0.809704060078847,0.981718448196642,0.49211651976463,0.291389488394176,0.42177180920469,0.481008553090158,-0.583638122979296,0.748562768394465,0.513472378742641,0.314724820128453,-0.162945343008147,0.612759856104417,0.070677983443415,0.394400496865438,0.601607151768438,0.299703838115288,0.12060910648587,1.19371268342906,0.734485818208324,1.07093893179231,-0.0947603999456817,0.279857258268572,0.162946531505713,0.719847049637833,-0.121123802375831,0.283526422026709
"RXRA",-2.59315797726738,-2.45918064322424,-2.16629227601928,-2.65573776366454,-2.22128157752375,-2.40205207745206,-2.32353932924766,-1.87032939801914,-2.5396033791694,-2.698549881275,-2.24662460856644,-2.80690585088737,-1.85133676182486,-2.51106554051077,-2.34658563572044,-3.15412019850858,-2.19713684523309,-2.05165699678204,-1.60452374135551,-2.92079094980024,-2.1751877455633,-2.26978500175485,-2.0319392498695,-2.74293339859946,-2.40387790799244,-2.3110653407986,-2.05669843146165,-3.06595509897487,-2.27878473129301,-1.62646572245936,-2.13169194825619
"RXRB",0.175899561480942,1.02960180995047,0.8345265468232,0.317205969948587,0.445886884116794,1.0587073332239,0.312222238595421,0.445959003784501,0.554967328173648,0.26842761858202,0.255876840212291,0.133176664169335,0.762872655406022,0.672838144023932,0.61187438230976,0.450485617777733,0.485240544674402,0.520050111267976,0.0526381247562858,0.289853787651175,0.168805947002199,0.292321302619574,0.221627315134269,1.14677376072545,1.04192335626162,0.724212330581527,0.890886823163805,0.903118302904603,1.03567917811572,0.253786712085469,-0.0779763607845713
"SATB1",3.97200353684257,3.90141244511078,4.05211967620802,4.99227714367918,4.40200061769758,4.20406673168487,4.23871718390259,4.8513535763718,5.07633070836541,4.31476468052292,3.81238458730022,4.2176059940871,4.51510006118124,4.3470547487058,4.36916070637821,4.11444882145172,4.3348645730639,4.49503153690129,5.12749273097479,4.6762279114184,4.31676691230621,4.17519386362757,4.60797788628337,4.01551765148409,4.05847799278598,4.96373120391437,4.33033725248484,4.36197211915173,4.38713556768062,3.70773093596861,4.37431112338808
"SETBP1",0.0818146610980747,-0.541930271804837,-0.604536164140648,-0.754824259733647,-0.409983892470505,-0.635840775474131,-0.717195815781098,-0.551265767604533,-0.290316569147048,-0.505810151810163,-0.406618432429784,-0.229871848669154,-1.04351004752583,-1.10824830177174,-0.34811233682388,-0.322937404270555,-0.630578438233509,0.00890753455006305,-0.888257273858924,-0.460015264644621,-1.10306241205689,0.141594793579066,0.166755649833333,-0.815052498993898,-0.387686712175381,-1.32099683868657,-0.373320171169444,-0.982256577944795,0.00892320676485822,0.0379570616510542,0.354017580019381
"SETDB1",4.4916462528979,4.09758985333696,4.31858892783108,3.96837817818211,4.27286871563873,4.22315052591239,3.86871518939579,3.75194800687555,2.66224246669638,3.97406399580463,4.65785442584636,4.27332999025576,3.50185404024873,3.00572638261692,3.72268111348601,4.15094153950554,3.6393299724274,3.10125976392851,3.38795799788341,3.97179244870054,3.67665557142376,3.5268958044192,4.16456179124377,4.26642126008958,4.22274288246279,3.75626189397681,2.87654666276615,4.70594633438902,3.61836148080074,3.2310734370384,4.63197066145012
"SIX2",2.28427744098311,2.19984435003954,2.57119496609203,1.21085747731347,2.1532507458016,3.04860818904662,1.58572804795865,1.27558069699957,0.94268986030198,2.64505483048895,2.9987988218093,1.1608580604838,1.96017857287858,2.14917692939472,2.60095868511519,1.62439815143033,2.11277964055961,0.598882323081481,1.85737064716097,1.54931731160084,1.9998839612204,1.52403010644201,1.41542797153743,3.03276440973872,2.84531337253611,1.42464039863196,2.22218688779668,2.12170284783743,1.31614362817927,1.56235976979697,2.34181867690562
"SIX5",-0.208666503332041,-0.567750035749268,-0.793447513458754,-0.389200147888105,-0.648525656386241,-1.03178782428323,-1.19686422979121,-1.53424974289886,-1.04408481621129,-0.918125235440675,-0.574165078098881,-0.395992066995976,-1.34114229130833,-0.793081243388758,-1.15899872682646,-0.598822581198527,-1.33687821962208,-0.691358109133053,-1.54167716824601,-0.566291358294176,-1.02731478348096,-1.34388691838472,-0.861587932607746,-1.20354142260826,-1.17029397470461,-0.554456738505894,-0.262444022412252,-0.324895218144619,-0.980312846233285,-0.980185801503275,-1.01949387102658
"SKI",-0.220684354051772,0.522015572410361,0.0819836755667454,0.138290045854204,-0.533269894917135,0.0670214305035851,0.309548409349804,0.587688821433997,-0.055699423743058,0.599086183782121,0.515084821455149,-0.37017507412857,0.448515476742934,0.319563841673208,0.560358221582182,-0.0189292246607563,0.334316886126939,-0.0909358051793033,0.517003603120104,0.110134835078703,0.238638198765288,-0.048294778008431,0.236838770271232,0.406775368028714,-0.187218689071842,-0.466123787623158,0.0387225069812313,-0.776250729014146,0.515134668039831,-0.182528211865694,0.132676027737263
"SMAD1",2.4563027574663,2.55554798779652,2.62292079880298,2.4882617149503,3.20766366400959,2.82684697643842,2.67417175890348,2.87051528266104,2.89196289738925,2.82815717725618,2.52013761884375,1.94340663098946,3.11324215317095,2.8835064474488,2.69096025025475,2.93545736543716,3.01229917097704,2.19375168252074,2.98877780501129,2.46193944515744,2.56068892552574,2.58377029863185,2.58021684078535,3.23792459252346,2.27902924740563,2.95740256930526,3.31198312428551,2.07222130223859,2.55362899609334,2.36428732506245,3.13776061717174
"SMAD3",3.54897312435018,2.94172487782685,2.563799873406,3.46647856242663,2.994173963504,3.25334778880924,3.88313377440984,3.50076614554322,3.76442129517327,3.19891752001571,2.65847302928243,1.08575975324601,3.3362037729576,3.42283668729975,3.55186681362621,2.49365391420368,3.65667737122001,3.76544148351216,3.09991725527414,2.12479718555548,4.52902151200619,1.71092727986626,2.98168577922194,3.52728378167626,1.72043265468507,3.33103522569646,3.14163125188422,2.95096289639821,4.14981232720476,2.6372180916736,2.74889290873097
"SMAD4",0.491431145832142,0.112460047395769,0.69364465138654,0.677459858053058,-0.271996947055015,0.358337875334377,1.12385194983123,0.398993090096667,0.648281362301403,0.703237603013958,-0.538101523194927,-0.999220936874138,0.320392426612604,0.556383025317442,0.647236907506834,-0.511044033498207,0.394171553226189,0.98353732299091,0.210542664149695,-0.31987646337518,1.41879682464557,-0.112745526616749,-0.380326496084906,1.0422204492631,-0.476423376758326,0.669026281164793,0.213020615562352,0.117632978642406,1.07240889094618,-0.549734606822183,0.0868986005606955
"SMAD5",4.26860616557614,3.80783691899008,4.24518399701197,3.84786683892717,4.088550078581,3.98609291904574,4.19695903616937,4.05707029309159,3.81884809086773,3.99863569517764,3.70653187332402,4.01502582042562,3.61111025404985,3.89643390043799,3.52354030879823,4.20479497181871,4.07502787249238,3.72625876406431,4.10867463731274,4.01255523583392,3.96366562545318,4.3400801081763,4.14009848766916,3.81772849681771,4.24028327822579,3.75738148263754,3.16747579607642,4.00400911513637,3.84135866303794,3.68261520781798,4.40336770562147
"SNAI1",-2.31740828876259,-1.71349111490939,-2.07130586485227,-1.89362215273996,-2.21904660056085,-1.54510508175127,-2.27736886962466,-2.40372615211443,-2.65535445176416,-2.48217834527595,-1.88968251050528,-0.875987980080784,-2.12607786933859,-2.03984967459094,-2.06676856719849,-1.88743516137038,-2.19941102598618,-2.21567897936437,-2.90809506924605,-2.24745925930857,-2.99821837354022,-1.53377107953935,-1.8004863434301,-2.83183953422336,-1.56204221656377,-2.72722113632673,-2.56393843456656,-1.36547547198276,-2.44590770874674,-1.90868392849732,-2.18742612860195
"SNAI2",-4.23506925533847,-4.02066412614885,-3.50418983534646,-4.85051693063962,-3.64334087385581,-3.77594412531151,-4.02806680407008,-3.32885089669873,-4.30261727379156,-3.52933680926394,-3.98643688990387,-3.90953553704497,-4.00886690097863,-4.47606666586679,-4.49562644527863,-4.19956581029381,-3.2684797621905,-3.43667480765777,-2.41711275302049,-3.86079054138795,-4.16812662373525,-3.15008749895137,-3.92300724261939,-3.88999946817682,-3.36115868247581,-4.08841511148641,-4.50451111180382,-3.83824147570042,-4.56115243693564,-4.00756314186259,-3.46329191723102
