"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"ZNF263",-5.26869438357727,-7.90398399715846,-4.42987055035016,-7.49538034063232,-6.83278315858364,-7.64731583717946,-4.13483035611309,-4.67707257474085,-6.68426623863659,-7.62707851589754,-9.85141846287209,-4.89141219464509,-8.55225106345751,-6.05211253974376,-4.24058426558873,-7.97361184393608,-7.1676810021763,-6.87202748150385,-7.58696931220206,-8.29229130816796,-6.79330171744142,-3.50950676553723,-2.86363430922424,-4.75194101018586,-7.11848414729523,-5.47260517466732,-3.10569845920461,-7.39172365708115,-6.36936869864145,-8.75457333801367,-6.96866367430459,-6.56918340861636,-7.13126806234007,-5.94540724228941,-5.31915688341624,-5.63829573206719,-6.71298268273283,-4.79693451490258,-5.57834277648156,-5.85307636914289,-6.27302582838684,-7.12526147292362,-5.80513011253301,-6.91362564910103,-7.9398186504236,-7.14731955548866,-7.96781618346658,-5.43662405339106,-9.35457801586024,-6.11210860329973,-5.92897137068328,-7.31340556692351,-7.98828324811077,-7.12640874657292,-7.47225720944045,-5.39096991328305,-5.56979420757988,-6.03762098341781,-6.22557546152824,-9.34498903108027,-6.09421214018918,-7.37553014086363,-5.79816392967813,-6.38182830176636,-5.49622284780045,-6.40610811281004,-6.71089583030525,-6.50624659122646,-6.3277917727482,-6.79236774164642,-7.22449315556479,-4.96449491457377,-7.97223228987322,-3.62332973096561,-5.66615305366441,-1.81239241708388,-9.77531030978507,-10.7070159411474,-3.74193335582206,-2.50418495695356,-3.18723563381171,-4.50809765393843,-3.80285221821731,-4.87306017023279,-3.21911378335359,-6.25248044644833,-5.87151432469704,-10.2685896049331,-6.05411762381676,-5.38581010539497,-11.0907855483784,-11.3430527207917
"ZNF274",-1.44836500150579,-1.21427918664187,-1.46900006025622,-1.12069815618967,-1.57192989951641,-2.42582223657667,-1.49525375443208,-1.17225659369553,-1.53722339794015,-1.33159653875452,-1.1848779277565,-1.08277506875519,-1.840767177802,-0.959379833798624,-1.87168827596747,-1.54902981535169,-0.55092665382813,-0.938788492063928,-1.26306223030732,-1.31030661006105,-1.18747500425914,-1.57205996706253,-1.23170357865895,-1.76212809790719,-0.860370308911367,-1.73231369375399,-0.836347408534695,-1.39861160541414,-1.03340452708492,-2.10714969275538,-1.31975740908372,-1.26196488592736,-1.70154996241643,-1.22567723360582,-1.43764445180206,-1.26185769351208,-0.800949234106211,-1.82924470395428,-1.64622660299911,-1.64147493527829,-1.01178301442341,-1.58079659805317,-1.26241221256913,-1.5526149217703,-1.68241480485126,-1.58669542676369,-1.00231162248973,-1.38109376189032,-1.14632027191821,-1.51020823332093,-1.81276007082189,-2.38955322843996,-1.20803595329817,-1.06654319484435,-1.92182083230299,-1.255929901828,-1.33627592140382,-1.22625221704695,-1.44648151518106,-1.08973025509988,-1.34215236214706,-1.70814440799622,-1.42739163763378,-1.24527628226698,-1.37220329508161,-1.10878360948975,-1.45127821147043,-1.28666174703731,-1.27409358908252,-1.07418605439303,-1.76517504874056,-1.81727633641694,-1.55419052193829,-1.73704724969478,-1.60157153410835,-1.96089761057927,-1.13575405931772,-1.72207985325655,-1.65930445254126,-1.86241336451068,-2.00164323585244,-1.82434931433281,-1.96750631496425,-2.67402840082945,-1.1437281066664,-0.780972808690196,-0.327264108267384,-0.173646107509306,-1.82571919177878,-1.01451163410915,-0.17547422920563,-0.790012183588441
"ZNF318",8.94828939557057,9.11516310831249,9.09244317672018,8.54762755798967,8.53253136376833,8.22397394223486,9.15285328242115,8.70760182896358,8.87017124114048,8.45463248592971,9.33568217764066,9.07318124160766,8.93596633967897,8.94174143842675,9.33216339027327,9.25281066200905,8.9591521899921,8.83686286785797,9.38538580737572,8.90895353486935,9.5617006797301,9.41439634989004,9.35285866962988,9.06549541867055,9.28894425873074,8.87289716342658,8.82838905160355,8.43659613390016,8.62165113612562,8.58590158296807,9.20661200849908,9.28320798069154,8.53918182593931,9.31559920883362,8.94252645901321,9.38910060816509,9.41028480930031,9.22915273671977,9.28656962159886,9.01452046502026,8.80730974989492,8.88483785307715,9.54286042442643,8.93231881399564,9.45484529690151,8.31740114499985,9.44547073133075,9.76962130708796,8.8747610657783,9.21019524257364,8.51902050848219,9.16405604858961,9.19658803292272,8.58412238540216,8.72643833945951,9.5225944324554,8.81626146667729,8.69959433069148,9.2631749498935,8.67090622204264,8.63586087432757,9.03486759076421,9.90326632255882,9.57834925517037,8.96438111236497,9.38126877015907,8.56811662031906,8.73106092202693,9.05053033366612,9.26803708695331,7.6845384892423,9.23560027385092,9.13980820535391,8.76001404541572,8.88013524826428,7.84581170469957,8.65566107151366,8.69747017055269,9.01123996272321,8.47837093565717,8.13907097520748,8.37745420527188,9.03651638979306,8.79627130691534,8.39507304281529,9.15984110001808,8.46115109309143,7.99213693024249,8.72218350265672,8.68801490112521,7.30283881713149,8.23886502764236
"ZNF382",-2.53188668031791,-1.96917581699309,-2.61143801731987,-1.95739124287552,-2.54647855980182,-1.80254899872093,-2.60618385615417,-1.9784502521908,-2.25468660038432,-1.92325180126603,-2.49947066961924,-1.62687425009275,-1.53424531372021,-1.62780179201467,-2.30452298006555,-2.44262314714655,-1.70244861231385,-2.39622566259692,-1.84153974802837,-2.17613277893942,-2.4286339253819,-2.74361938249208,-2.26713963016901,-2.66640680925564,-1.95899732379858,-2.37747907381739,-2.92515745897784,-2.25324467269762,-2.47467644731275,-2.06128560417183,-1.88683287134605,-2.3993008528168,-2.55560969447247,-1.73268362094579,-2.35349824095338,-2.02499716619637,-1.34017165045673,-1.64557874491032,-2.21647354793612,-1.96776903322234,-1.98507300778174,-2.75089451998557,-1.99882701679839,-1.77913892375011,-2.38318801987395,-2.27938724469321,-2.27693842640118,-2.14736610473375,-1.99701879707993,-2.00497439758234,-2.50490792696667,-1.6127282216871,-2.24231367089406,-2.16058199761388,-1.74004324877545,-2.32904317389786,-1.7675985456184,-1.59091992639949,-2.2364919866079,-2.65815047373188,-0.92690136802836,-1.75645774679025,-2.5336407241004,-2.12171602492135,-2.3030339105588,-2.18349810006266,-2.65432582106913,-2.68909741403498,-2.29347447406284,-2.20167109167623,-2.33386966214068,-2.45288134130817,-2.72463427101373,-3.27060917489319,-2.33258814974292,-2.15675032922642,-2.24139544635924,-2.05980510755837,-2.31498272880122,-1.27002840562463,-1.56453726943232,-0.438931421329247,-2.10280158522707,-2.45402863307229,-0.536175089429588,-2.23715756992187,-2.45811453841851,-2.08162707175146,-2.06356444598495,-2.02613727928276,-1.45781966621616,-2.69731867747807
"ZNF384",8.63552521591135,8.58425575034345,8.26739600630901,8.54239485000715,8.73994688431716,8.45999346436911,7.95719574787561,8.4264073028722,8.97791622450258,8.43282706228796,7.91656442188334,7.82772907584785,8.49237007437627,8.15139960986919,8.58364547990006,9.76477852607838,8.60352039818297,8.23667713638386,8.94999916733714,8.22086242704835,8.93108047658382,8.39788291904615,8.21435623059588,8.32112466968608,8.25328587514827,8.6253474390372,7.7809612529439,9.3313680034859,8.96654811555368,9.39224504403398,8.94542428673504,8.73683076226697,8.94594128551176,8.2921225356883,8.79388420942848,8.865032832831,8.6934604682976,8.43111732510729,8.31769934183306,8.58318071255504,8.40203907336616,8.59690810775072,8.92570962232768,8.55357567027147,8.66424073112063,8.30808136860735,8.5242691283887,8.55649990248712,8.74718271290492,8.32910757639722,9.08986273696104,9.31749893375518,9.01204380258957,8.4410817194388,8.8219629777377,8.96685072474955,8.17522065713299,8.57321019856713,8.16505332537016,9.14205353168512,8.76155881234746,8.42649993099322,8.6223344600189,8.62956560057447,8.76156151068217,8.18044823111442,8.41457652117952,8.62103215112412,8.8815902324491,8.37984184344942,8.43015946674542,8.57039782836395,8.65120468038858,7.99498232661448,8.47264658217982,7.6761693435054,8.67428294895007,8.80736157199607,7.55498757447196,7.00677824545651,7.15114975004517,8.06862431064099,7.45054386607878,8.66908375571118,8.01903962525854,7.51309876593599,7.28470062939847,7.90731502042359,8.74522822473103,8.07942174449677,8.18182503893318,9.05363722051138
"ZNF584",1.48263624300359,1.48943162065319,1.67725575271853,0.208637958576094,0.68849177267589,-0.0104711116525425,1.70237960004499,0.158392776236333,1.16213743924563,0.474201231620942,0.110147219306698,0.522889464334198,-0.172095019221501,0.667399527957535,1.30599184030675,0.839318137570704,0.642851435939586,0.389566424609274,0.731898769960771,0.308693584751559,1.10123627566765,1.38597624136861,1.38304965207969,1.3452198169413,0.237369271377296,0.358156085284446,0.608402078401193,0.716728514441081,1.18992204687723,1.09497622592448,1.21442666145673,0.928756333254367,0.671089615855212,1.28905989216102,0.714488051242703,0.986854710032187,-0.384059349069548,1.19450603775799,0.798030408659297,1.10509698935112,0.193212267622561,0.522494450463017,1.00051274582368,0.800857972959438,0.779484422200498,0.0947676814060369,1.11497288673041,1.09121846530918,0.704910513089211,0.865795470880915,0.0113419115872487,1.80646541368438,1.10442276933789,1.75339285256084,0.169737284864062,0.675471782310149,0.367563743233309,0.780470727818787,0.745196630880412,0.273183097133792,0.953462895721144,0.586875035362413,1.22735588948624,1.14477027489126,0.473073310482201,0.955695324208499,1.41871802713202,1.38006790862397,0.527145751639059,1.14973784242772,1.2514608079778,0.182195126119304,0.960801739208118,0.929273444113249,1.90305751581969,0.681502636749667,1.52239452327774,1.26833581182703,1.20735765750535,-0.0820614300092536,1.00231277386761,0.692139260647592,1.85762684116868,-0.263793768700974,-0.0239866147008692,1.3464928281562,0.509533508617787,1.24489546457383,0.506163310582076,0.783361534235411,1.08889975704455,1.14293593463072
"ZNF589",3.47501613020042,3.64300165313928,3.15395138504521,1.93158343743228,2.39738187533431,1.9977523162367,3.40117355157315,2.23970977603929,3.38839168293661,2.45715979671511,2.83760300804573,2.11770068224156,2.25684064922747,2.81566292574364,3.25919211085325,3.38224911676538,2.66657793725484,2.16155296620726,3.40989803535215,2.12182254754945,3.41390624768697,3.3717943600135,3.76455457383642,3.48786940955016,2.88921919986438,2.71026295541143,2.57956507358701,2.85077303767805,2.55605839816513,3.18332159697751,3.25649082741575,3.44734535999284,3.10696409878487,3.41660538302119,2.98623187016519,3.02024232329048,2.3785118897288,3.57468199588303,2.06032656557686,2.69900263601297,2.16769401725638,2.4232229918654,3.13388566643892,3.3345735544542,3.64810824727306,2.25899753743563,3.3737187584062,3.48884603593266,3.04628931297099,2.81390639886646,1.93641617880085,3.74839509086454,3.48757873584277,3.20001544999569,2.46041119124202,2.9532903845197,2.41502768575743,2.29369183130779,3.10706800650559,2.95755363687199,2.46960769185103,2.70059360269244,3.58928530532278,2.99248761949553,2.88034688135432,2.70648134645238,3.28952626170818,3.07886483986854,2.57220677039462,3.05072735271761,2.28348205285078,2.34140255333921,3.56434839799444,3.03201555319709,4.33401967040145,2.29912013172198,3.66547798976876,4.06828147043273,3.33381913567747,1.30857251457232,2.43151971744643,1.99086997797501,3.92008195817194,0.680972027771367,2.46623406107864,3.59395677324797,2.14898357587102,3.70830024575974,2.81708223061616,2.60417525391083,3.27469302351133,3.62002791705382
"ZNF592",2.157937881113,2.83892584377483,2.14033188769741,2.93436014557517,2.91087380328313,2.77964910035865,2.08778654471109,2.73264336985601,2.58362556555234,2.78929501860621,3.37980481747568,2.35156375160585,3.48921435984824,2.46788596284852,2.0780752386378,2.98195023110965,2.98237332935939,3.37799610931744,2.98165667028486,2.87708862068862,2.52333209364882,1.96591313774038,1.74700075486817,2.42318412312883,3.15523028551456,2.1563884855943,1.8339467238034,2.98437500936719,2.7469814043078,3.29201520794884,2.87599354429974,2.74944407466704,2.69155324984954,2.37287000934825,2.55337732834322,2.67693606433633,3.29393908974258,2.40144624783501,2.37588070557107,2.20557381416178,3.48128960720713,2.62627329261887,2.40409634821119,2.92850230585872,3.10204648208658,3.29446377479239,2.77691072704164,2.52781099095808,3.30326172583488,2.87967052854213,2.82690253221386,2.65744662182453,2.69732272683405,2.69977580548486,3.35301061779051,2.82389796505762,2.87063933349842,2.66857876781148,2.36264603024121,3.92268251884021,2.49989940402528,2.45361760546824,2.73114424516507,2.67685547602787,2.47837465369728,2.37507251201637,2.43725872165074,2.463147410005,2.38724526219387,2.68631778856087,2.28535757120871,3.16181481922806,2.51799813514046,2.40955557624975,2.21160514235817,1.76414504071241,2.74307971358522,3.1617208824121,1.9755326514028,2.00914128622168,2.17138846482256,2.48526096929426,1.85643008217761,3.34879514673592,2.12356842720349,2.48984985859175,2.45142843306771,3.50842073042675,3.02470851972758,2.09358182698603,3.71968777708852,3.35372860544491
"ZNF639",-5.02526142846317,-4.32071596303578,-5.29103266325009,-4.60210016516006,-4.52678389190502,-3.56934249391086,-5.28940847256153,-5.37197511459199,-4.92237619954367,-4.30147958397726,-2.46341198360305,-4.97523932748335,-3.70800349913606,-4.98926830115312,-5.19054858094209,-4.41670575342032,-3.78722554803729,-4.0793682778824,-4.50344852660882,-4.00151970678481,-4.11753838420753,-5.54411578507758,-5.58854399850071,-5.17124221199437,-4.27575586069999,-4.57407011744446,-5.08610486598897,-4.59300617492749,-4.69523305547139,-3.97477201906875,-4.67531227587064,-4.81300509277469,-3.95396208040697,-5.05169509667934,-4.57622175556092,-5.43689610709221,-4.04275731328565,-5.53457297175304,-5.34731808715356,-5.22486116113153,-4.26906111756521,-4.4004200005823,-4.88903385763566,-4.5457407040273,-3.99752451985342,-3.84729303948207,-3.92264053983117,-4.92270806128187,-3.44952044278903,-4.23344220664152,-4.69804237267525,-4.85993490432827,-4.52628585748267,-5.02017769401961,-4.20438922864028,-5.02162787396797,-4.77206053874381,-4.64092810722387,-4.37481458923242,-4.03605048590427,-4.41224292148557,-4.1058123090425,-5.0967172892035,-4.35832281382586,-4.70160483746571,-4.38375790508008,-4.99366802333713,-4.77180094851281,-4.61926718191717,-4.4727157044545,-4.5712643947938,-4.79777780220424,-3.87020925843833,-4.70231097608436,-4.50080722448423,-5.65163642668078,-2.54357252023886,-2.50260102092569,-5.22702888180066,-5.88489964148508,-5.85472225999576,-5.12884244378226,-5.01985679828922,-4.84850114818233,-5.70793651480422,-4.75386204059071,-4.80237599542038,-2.2273572373922,-3.68651918448983,-4.83376544077581,-2.59792641164649,-2.00509041852918
"ZNF644",4.11779867139167,4.30321489458148,4.0257131307513,3.65798053635095,3.7349090240903,3.36079894045188,4.16570439780576,2.70638420189864,4.02543539678635,3.80633166878333,3.39942581858239,3.73578087467826,3.63745413452141,3.9625747408111,3.69543292284369,3.94073105040615,2.86520841954647,2.68851499692396,3.9199539478595,3.47101024699205,3.19386749902093,3.76661513561737,3.57916601436485,3.68622170068771,3.2289419186086,2.68580863323809,2.80755202624524,3.37305572565432,3.7408501797175,3.63060973085934,4.15826282004524,3.54115637856529,2.53285958893309,3.91788542085928,3.09331856543145,3.8858166785827,2.9037592705651,3.99804135305358,3.7046467928716,3.49443657486442,3.27799171892425,3.51288811139848,3.48705081234289,3.40323123668251,3.62456719525641,2.71933606297141,3.68127248036921,3.31036693680057,3.3515034882523,3.10055954365798,3.26743863029965,4.69871408211331,3.86816027287732,4.15816531523447,4.03021339827945,3.59355375691128,2.88315968807999,3.70970934076015,3.4916772791303,3.4042467788377,4.0916692533872,3.81084506092005,4.12952939852257,3.5141402054249,3.16650230895946,3.30805629069433,3.33459910179255,3.42049504092608,3.5728241873648,3.40529856285656,3.65676295227497,3.05643747840878,3.74358662124208,2.74151387558345,3.49090085065588,3.33476281251275,3.78594938078239,3.84702228290934,3.62433479335236,2.69200540278471,4.27681123855965,3.51075102473236,4.08423595215398,3.0048939937366,3.31144272846623,4.35214714612843,2.87073441525883,3.28566522157827,4.18532666676833,3.08672011871729,3.52516874889803,3.36781654134586
"ZNF740",4.27615767527452,4.99335209397264,4.20353390298059,5.54080246808149,5.3576393859364,4.86451204449166,4.09105829292073,5.05930489656889,5.03014921093925,5.47786751737669,5.58966366029459,4.80813244511917,5.70901276447872,5.12590781531711,4.46230265380949,5.34848917104959,5.59996812395516,5.88002127996646,5.31847866994668,5.26808424847918,5.01849715394047,3.95998528541981,3.30015389736976,4.55618323161972,5.54088992576994,5.18511982466327,4.28209378073991,5.33225434994539,5.3649406176145,5.46845486499915,4.88435738898973,4.70470224153324,4.94741485538992,4.46342319265539,4.57507271461363,5.31750557171863,5.66441813553241,4.45923946648758,4.81779837448056,4.6396067491559,5.32206118209121,5.35767945581342,4.76786705289098,4.79651997197974,5.59941219809874,5.7589169462241,5.1205395157354,4.39572015138789,5.96019090310362,5.16977435762391,5.29394166518873,4.71633162280563,4.83960451232983,4.85445458467704,5.69352887024215,5.15220986738807,5.050170125265,5.3423704229114,4.06022577946189,6.30388223090557,4.78036694875932,5.00166215919939,5.04927972567321,5.17424403795573,4.87456785894156,4.66825520568898,4.64134926069425,4.90986193414077,4.9505968794486,4.81289908071361,4.7960904550125,4.74330573582008,4.52293718171304,4.36950404322138,4.48753610458196,4.07414356539963,5.62559489611988,5.3029825129161,3.15230146432218,3.64602360502396,3.56703070031536,5.55320528742766,3.19459536442094,5.88226849520001,3.24160265674891,4.84010363109739,5.0784594339469,5.70614532278116,5.43383101560842,4.57140663053004,6.98418165087496,5.40105276887124
"ZNF750",14.0740309636378,12.6995877627203,13.6511966428049,10.4885266624273,10.7232755880347,11.7537541567539,12.509426046616,9.87322072166455,13.8570762535067,12.1547211614622,11.3586175486929,10.823106939417,9.78216793273107,12.685766043766,12.6722827819352,13.7837319924317,10.0970734768801,10.6359695471093,12.6592057176738,10.8264866031024,13.3282985401072,12.5041650860986,11.4282027710036,12.4714769330067,9.79904560495903,12.0197709498827,11.8212595170666,13.4383042399807,13.9200711932541,14.3708618461781,12.8580439189097,11.6092564254879,13.0748345121683,12.1889360005411,12.0685337386453,11.4165525147943,7.90636858784229,12.179383111092,10.9530166444331,12.6792782201662,9.99635049807126,13.0678761427762,12.1290695766774,12.0099417347389,12.4472744490555,9.98276412668925,11.6670330585262,12.2990806909293,10.5078442497665,11.6168976755858,10.4710921972292,14.2824399579567,13.4782832155051,13.7076483316719,12.741820270114,11.1255140106656,8.29608819199915,10.6324482669314,13.1546570530059,9.69410345209565,12.8681844042688,12.5923246581314,11.3895704314026,12.2731320361556,12.1723316137885,12.6745909898649,13.4406988831383,13.2978375458864,11.8270041647318,12.5073427726714,14.5792161191979,10.5880986276838,13.8063815470133,11.1417489132575,12.9236613912564,11.0371304805466,13.6288744025276,12.7239180633777,10.9137289136262,8.74008862966877,10.5355978613544,10.1485863480025,12.956832711881,7.62399331345239,9.15640520195358,10.7772162817058,10.2178564442265,11.2898889148067,10.7229250329943,12.7031051355295,11.8794881930135,13.8148126834841
