"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"NFATC1",6.37884840569784,6.15133331051342,6.24211530272757,5.0085230910299,5.73258057604681,6.01377383578014,6.57105061031446,5.99782080960768,6.19585801229221,4.73575088974817,5.13184520600385,5.22661298626419,5.82242084311949,5.80486063324687,6.51924285640783,6.6718253487065,5.19324749516526,4.93913815655217,6.1851092041746,4.96516351008782,5.75252955249148,6.9429595284199,6.13623054535631,6.48915057902665,5.91782437505892,5.87399465350248,5.5565986481121,5.84704811468552,5.61938419744023,6.12910393285497,5.82123602289988,7.21840007193288,5.86593724977729,5.90891011262048,6.15891341960862,6.43361235164956,5.38973464207607,6.81950500255289,5.40673173797443,6.00449623168567,5.74647297060302,5.94038120540258,5.95123829753111,6.3986400429143,6.51409488162277,5.47991143312057,6.09713157451475,6.93844167479465,5.466734347219,5.88824637924877,5.41981218183968,6.3150831598881,6.20330543744552,5.886033894208,5.13310144757201,6.83091117806387,5.5464504557675,5.49195421883733,5.80932998167009,6.57058529146521,4.43107565080453,4.22910458379666,6.78032222515924,6.56049719171653,6.6085711154329,4.86964177154749,6.54121434038918,6.01097618087348,5.63730996609542,6.44731313519194,4.82120328726328,6.66111481864745
"NFATC2",-2.29764622179408,-2.35585031044246,-2.37193435390632,-2.28088554513458,-2.02538147266348,-2.34983742783984,-2.43423505898084,-2.07255411036302,-2.55934997977276,-2.72340129168979,-2.19371592644862,-2.57474576089,-2.3252155044105,-2.63948871067957,-2.04449616306113,-1.73188733857137,-2.31951521913392,-2.10925152726008,-2.59312404096747,-2.34442206973762,-2.57711961038245,-1.91394860930253,-2.3410021282304,-2.33126351815046,-2.27701652150652,-1.98135034575054,-2.32200909567027,-2.57953614068925,-2.84288880504275,-2.61075179397408,-2.75153158962758,-1.62363723047996,-2.30736673815914,-2.39664754663709,-2.31329590612456,-2.03310593415546,-1.87001802209684,-2.08665553416664,-2.31183220537833,-2.39755153139402,-2.08869674713595,-2.11398717256057,-1.8804529376328,-2.24461173810981,-1.95980015876869,-2.3604197780873,-1.97397307354297,-1.66690486406911,-2.11759878942123,-2.27702334777456,-2.04552337641807,-2.40312516900977,-2.54138915493298,-2.77280117997205,-2.87667214073781,-1.69053417133513,-2.00161101636793,-2.20601060408997,-2.07067024355576,-1.12248541489226,-3.65668630718085,-3.34498147208085,-2.05978451006359,-2.18285447403203,-2.17131171591676,-2.90495053077791,-2.62979207919338,-2.27928726682027,-2.64201272347554,-2.33844490503316,-2.55606445866569,-1.58350027525714
"NFE2",5.16081857940503,5.94692254145141,5.13536700463306,5.45181519838224,5.41275087018824,4.86405666426752,5.03480131702997,4.6114187669479,5.45530113372366,5.3356326638295,5.14166990117539,4.825673400723,5.5064084740016,4.76510791163026,5.13629198660288,6.1205156483642,5.29897867120386,4.18782070021253,5.50324182518277,4.8192952238707,5.56623867729655,5.02482592543243,5.28120136217489,5.14480909275767,5.47130364068736,4.64273690472836,4.54308890558105,5.30542174362565,5.02986513088296,5.33129051495734,5.10645424456297,5.37549648664737,5.01126779820323,5.57098071308355,5.24336828568721,5.45062817689877,5.31562835542932,5.1259234424073,5.07027372681843,4.75847379284075,5.71061141694935,5.30027110540029,4.90288880778129,5.58214072325974,5.61226952921734,4.87047569023837,5.67042351883777,5.30456415244315,5.58306244377513,4.99385328466192,4.83048050750625,5.60887781285101,6.01850631076529,5.17367479721576,4.47700502936484,5.38662435395653,5.23382290141565,5.02237112094204,5.42482232706198,5.57977616826575,5.09163245021959,5.66878530090123,5.36601093406577,5.3048034026373,4.74563457582492,5.44437869315634,4.85389535768545,5.01672814432533,5.27350514102883,5.77235313695638,4.79294478890135,5.22787796793807
"NFE2L1",3.88891127636048,3.38067601104119,4.46799637009325,3.68560382500185,3.35392693728065,2.8507246671138,3.74210957326186,2.70259063437411,3.86981575595498,3.93865442226268,2.56266771109841,3.75420911531303,2.5616871662817,3.73213310328594,3.48462153817363,2.85871766946337,2.7885662792072,3.14397385464215,3.28351731427925,2.84195579320057,3.2555169640159,3.47126269167211,3.53063274246917,2.96853245103066,2.5477049182562,3.0483230507255,3.36643267744054,3.25205364050835,4.22765365170934,3.33259164318806,3.72541839131019,3.40942990174404,2.92862636828177,3.49482592046048,2.99930473090908,3.56302526237742,2.39946208163525,3.61473523554017,3.7034820557899,3.40510020595354,3.56665206105334,3.29698905398482,3.02913964461129,2.97247476593186,2.89026973951148,2.87520597891689,3.23634995748122,3.22465685875682,2.65686748639405,3.33587114205783,2.96020579842103,3.44848296286153,4.26441062524777,4.29450848569448,3.47665566969502,2.72742266339054,2.1570194862607,2.96784600087924,3.09906296741691,2.25253146054447,3.30033127378467,4.22639874032749,2.82104406834867,3.43652182950626,3.52356783799191,4.16080330095283,4.19704763884653,3.8543047182673,3.32098467335502,3.55925968859433,4.57460329273847,2.46867926514268
"NFE2L2",2.76137166547448,1.8740688757778,2.90172479957107,4.7222410616092,3.62178544428201,1.88101614338155,1.94780709280978,2.27697005382178,1.76317377052035,4.16323106524961,1.82153713854085,4.20148328317858,1.90674296300169,1.58027310688466,1.83549424364223,1.2919018953068,1.49371090596811,2.27580498810504,1.72028318426708,1.938985288221,2.27909622469395,1.57163327162922,2.03219712075614,1.50856440706831,2.82625336796485,2.16152481304405,2.35663090643734,0.577082224646015,2.90409132431687,1.12325553083392,1.92638197385227,1.23833138559761,1.59526707831174,2.09483699998708,1.84411758736947,2.72543062033499,3.31667445292448,2.06596035546652,3.84806186206383,2.40749139734442,3.52984406281476,1.26555990338433,1.71445318746653,1.68614398118713,1.71269691821959,2.2708404617944,1.69888540157321,1.68777550189216,2.31371593514024,1.7774694605246,1.82131198086941,1.51934545118776,2.32802800195897,1.62908851647399,2.36766351593166,2.09292656787916,1.85652214876686,1.77467976482986,1.40668798256925,1.81681346700419,2.59950572934805,3.9074914572128,1.98794293711303,1.86493691366529,1.5361275125903,3.32234762890127,2.60317833386351,1.8164402306612,2.2481478703977,1.96507179732137,1.41128666021103,2.18033278763099
"NFIA",-0.48938443800649,-0.465110937650065,-0.706238314361101,-0.581504063368884,-0.567733722124739,-0.762509915460941,-0.422082677815118,-0.221969193756242,-0.842920528487138,-0.992804690483263,-0.605089642674715,-0.327989393553737,-0.738805358044739,-0.455333938294039,-0.17795430513923,-0.569462872126209,-0.679125400624804,-0.715987863906693,-0.525941751081839,-0.552010670806991,-0.397376533805667,-0.644047338138837,-0.153687703697595,-0.469894011939525,0.141634088572313,-0.644637437469968,0.215929189428799,-0.697962993420162,-0.945278926554615,-1.03180356060269,-0.616111248563224,-0.186079061839842,-0.56637559483589,-0.41290495961007,-0.643940250067854,-0.288759803063889,-0.109120286486054,-0.398111648896714,-0.477694506069433,-0.541960047297746,0.0631639023370412,-0.550709274787983,-0.364387993797075,-0.282689807777358,-0.506826345270204,-0.603801779140707,-0.385357714489713,-0.173679825314959,-0.197051851636171,-0.255484673971078,-0.801786498972567,-0.726110778782334,-0.332257214829961,-0.958722634174082,-1.02628948872525,-0.313012069221912,-0.528012881150898,-0.766558929738254,-0.554744907056194,-0.504902340955029,-0.640972258507785,-0.964010692586612,-1.11012357589213,-0.606166979041706,-0.211510399903226,-0.676756908110856,-0.616457474559912,-0.505379663705965,-0.255191183282428,-0.0505332089337347,0.0444753523329111,-0.261100489674506
"NFIC",1.00285074699449,1.15613110302368,1.17772933632847,0.987076383228749,1.14619388636834,1.47763237841882,1.15501585191304,1.23524421531794,1.14868272473288,1.26434625711346,1.557916018374,0.805046285289375,1.68927480316278,1.05441749864788,0.608871049524504,0.82800720696459,1.74847840909881,1.56621785146749,1.48856420591837,1.09708271547381,1.01361890819587,0.822260436024409,-0.0588519039791319,0.910326108788636,1.76183602766487,1.27604676536918,0.771344234002253,0.999377950646586,1.18192061214549,1.17510421136259,1.40351751449528,1.73486139781171,1.98845308768434,1.06292961942966,1.02920971885114,1.39561933166975,1.29104354051996,0.871520306831063,0.97090331730187,1.10112424901555,1.3447360514285,1.41560492631279,1.63657005352449,1.3774495972344,1.35447998327139,2.46648328583673,1.57442524815212,1.31096020872696,1.09305877863874,1.81120880932063,2.28177259318859,1.30263226402899,0.518703231853946,0.665817797098817,1.06815501775501,1.33922212175599,1.41374542512207,0.892866706412534,1.98969898701411,0.569067386844079,1.22683156902635,1.37355060606913,0.500897056093079,1.38674984519596,1.91648660734705,1.5936026775798,0.93462351423841,1.34315430035717,2.17930484287546,1.127600975814,1.70174946705465,1.30440264858816
"NFIL3",0.746082731757032,0.542222638350772,1.4411054182602,0.186837030444106,-0.298090874721673,1.83362414825657,1.02657116228335,-0.0331772734354652,1.60563443994903,-0.100377669415103,0.250270469985379,0.662031733239121,-0.624461507505581,1.24035086679924,1.1608823355328,0.157552391372843,0.191765047615036,1.14886929327232,1.4787427116713,0.707835187326346,0.657814617309066,1.35894187886223,0.471768649236363,1.58721508212777,0.52671417040391,0.278632791534476,0.179886040030576,0.208693979530092,0.112964271970183,2.59757670260012,-0.0193817374043429,0.750909478963659,2.32629065167439,1.07038552333791,0.0133077275082723,1.35567544641471,-0.114412172950676,1.69021128264416,0.696337643148373,0.918410090820611,-0.673585348101646,1.27269021478349,0.618496143418195,0.269542067703379,1.16176184353299,1.03051693598454,1.73047819477882,2.35636028914697,-0.522013470131707,2.02972149908607,1.14049388965454,1.5191932916983,0.349642690148008,1.10484103263226,-0.433009976464325,0.993555891125385,0.381644351682209,0.115079951650452,0.51832016775676,-0.232676892774824,0.064833142023526,0.607851670183728,0.814696091682276,0.822370329965338,0.768058219516347,0.794658516992836,1.49128867924973,0.891024255999873,0.737696983940961,1.06902219207412,0.607957689990698,0.722821280727268
"NFKB1",2.80238764779913,1.93837973042601,2.10904204446466,0.592748341045942,1.63537185445959,1.48564356967726,4.09913620526368,2.463800566345,1.22898802060664,-0.374191626570906,3.11781632188151,1.3902464799087,1.59152693944857,-0.615942017595401,2.41391846622871,2.2481740250353,2.06484357918303,1.28781752001299,1.45279836534106,1.84138989610106,2.19990214827916,4.28281648946921,3.04280408874761,2.98260998417448,2.79981904741217,2.0130213791784,3.02128320556293,0.97662823060269,1.76367760689973,0.643628709253285,0.754177418615271,3.90048504916219,1.52978108739237,2.32865123688159,2.79924637021827,2.67666670324082,1.99926841675232,2.39391455063425,1.2660599903158,2.0621466020818,1.67854926563325,0.159772816329492,2.84894276253805,2.17645697204454,3.03303946405789,2.37576466725641,3.32117128042316,3.58708701717295,2.5341419844318,3.60617624156182,1.41126024001343,1.58359674534827,1.58269297204687,0.622723108456753,0.790629349348529,3.05485308599366,1.51991916262076,1.80413861857276,2.20502602015864,1.81159879360778,0.552041261288354,1.21842099558973,3.1961329037409,2.62732264847559,3.24531455051328,1.83181507372313,2.84269833747201,2.18716277489819,2.0922573616515,3.42186097270832,-0.604464995422894,2.63146358928437
"NFKB2",-0.647685873478082,-1.33148944668648,-0.667739341709334,-0.751877714493501,-1.23127705928165,-1.23582577830092,-1.25088829637837,-1.07559032752259,-0.947605314635286,-0.661535380112861,-1.69815963085792,-0.564550866247977,-1.62333148790423,-0.694919866786258,-0.786031298099168,-1.06315312440545,-0.544868726364917,-0.895870887812254,-0.830718644927133,-0.879475164194815,-0.937258081247644,-0.882072601719807,-0.46791140082366,-1.41247790564365,-1.31711890742804,-0.974683145666349,-0.553435293566625,-1.09260483957341,0.229913077474358,-0.903432618725103,-1.2155416791512,-1.31910855965574,-0.72079908052912,-0.446613657780181,-1.09299507946668,-1.51039228302574,-1.30210621006326,-1.14998703975539,-0.83546686099154,-0.491913414397159,-1.01993236707006,-1.23228336388927,-0.731109388995308,-1.33115037430495,-1.63268711690559,-1.19341739278744,-1.2678750341541,-1.65195557704466,-1.12540758090972,-1.28610315655347,-0.559908464610327,-1.59703543979419,-1.1709233840273,-0.684870798597053,-0.654176142113612,-1.3250271696033,-0.632442918289718,-0.983843775038241,-1.32207362421463,-2.14716830730001,-0.879278716666553,-0.680022438905385,-1.49823081168857,-0.860349145376119,-1.17141033052365,-0.222329870392753,-1.07805547440405,-0.701303319320089,-0.7593267669294,-1.20525705549869,-0.167586750556316,-1.3815216874234
"NFYA",2.60414943808034,2.58921814973012,2.7597378794935,2.20004435215971,2.57591341346535,2.51602356497876,2.77862971101118,2.98778713331367,2.5875977832614,2.57793980583184,2.35441016229187,2.56895197745648,2.51088482993194,2.98954419643648,2.82433182207314,2.66367462453091,2.48288142371583,2.74518510901597,2.68793061730506,2.43155530429649,2.66854111241709,2.70525923397491,2.58476228278365,2.70780856021353,2.38172072546251,2.90995348408706,3.07533915705555,2.42989441308327,2.60309287418338,2.62531592188099,2.89080924446766,2.70038340796609,2.32650909748471,2.32920455464436,2.50643517837713,2.73673156442774,2.92452222571869,2.52143964673472,2.19193676364894,2.66658681575022,2.81210167460164,2.61298392900868,2.31339743454131,2.46070796556162,2.6440212346315,2.79399890280585,2.46230384542221,2.44153175415607,2.45122139537167,2.52142862788646,2.59591365649077,2.35821754856282,2.41483505598886,2.45975870771187,2.45010825594915,2.80255293232414,2.94933263636548,2.69194036628916,2.59272228489255,2.64594403113206,2.50815595514655,2.3922776925203,2.88541351876198,2.54767640009754,2.48290375435118,2.53508180490054,2.58268519662328,2.46775317481297,2.7197979590705,2.50676498695577,2.44032222354345,2.74522953681547
"NFYB",3.69209123051038,4.22882654982069,4.32427704919716,3.94185429166059,4.24343395454148,3.73601586086797,3.98136240059871,4.96950083980437,3.75532918794688,4.01445404447357,3.25586719362168,4.26610551340021,4.11923686834114,3.93406094697927,4.29739931638724,3.62635183189778,4.31654087232777,3.95116709962327,4.11357826571689,3.905659017109,3.95017150328871,4.086492762373,3.97159249685097,4.37386734415969,4.43745655403061,4.02724523437366,4.12919691688472,3.52781203348506,3.98221142176202,3.73668129650508,4.04536969157784,4.04395308592021,3.46362992863733,4.16819575481003,4.08768392396133,4.31591234116686,4.98661681527614,4.27237483287872,3.9706960975304,4.27914653414323,4.6235156957714,3.95004543428898,3.82241375665748,4.03267521273985,3.98175032962832,4.30145871919702,4.01756784253702,3.71731349660815,4.43107893131842,4.27276147585199,3.90663908861332,3.6351639526861,3.68042996536532,4.44070908169788,3.70792549975329,4.46790400057002,4.9507790403586,4.37987635632518,3.89676158562869,4.23508710011465,3.99541315972246,3.8309754379825,4.06660809324259,3.83077325057314,3.72124141569136,3.95872867691978,3.69810640999358,3.67112706777471,4.40870728934221,4.14188856729622,3.85473033583299,4.26041042132412
"NFYC",1.21402487828249,1.49950391596941,1.68766903341714,1.09610130960301,1.36762718156349,0.438131845476753,1.3170359638655,1.05205212146647,1.40155889340547,0.573520911359639,0.844316970211126,1.22023857417717,1.07668916609637,0.760999582630428,1.61736263443602,0.764326309311651,1.00123802219053,-0.20183978849998,1.2052132758475,1.31474723397233,1.23654971032857,1.44068842273354,1.39786211971259,1.03882053694705,1.2124282386708,1.24897474976424,1.15180489088546,0.70762711695437,1.15950717992775,0.186311543016099,0.976882886880069,1.89986102214139,0.613166109611418,0.469863025805268,1.40318678103464,0.770973430998985,0.949736754418374,0.965850494999381,0.300558557194007,0.588285365347791,0.590818129055561,0.222386714524513,1.34576330101806,0.872846271383603,1.35531449743006,1.33018527755637,1.35514902956427,1.01627642767303,0.293416098917688,1.27997651866885,0.840883686665457,0.560767733121061,0.880742458178997,1.27709469374025,0.899084538127031,1.39568493699613,1.31000930864765,1.08698563725416,0.634718711894692,1.33411545492596,-0.242008827089289,-0.136261423687312,2.10998828386897,1.03266875615477,1.20854308747333,0.534154064477302,1.31989122158703,1.19713210491974,1.457740281992,1.34239034391455,1.14036765858708,1.34018337528116
"NKX3-1",-0.621514728758235,-0.579218718506045,-0.654066741157489,-0.70844069607925,-0.701434953372085,-1.37901332697296,-0.583946694002679,-0.26605177866908,-0.641830888677746,-1.06627949239298,-1.26883998673249,-1.10855750750636,-0.884120662472768,-1.60296073742858,-0.5886999217572,-0.430951273691564,-0.378827002542778,-0.168545942572168,-0.867996963468342,-1.43659913819972,-0.794029519496391,-0.578177822333426,-0.107354213654493,-0.787646924509374,-0.0143725864413694,-0.822426310664017,-0.0752784676816307,-0.622150182095446,-0.664881639623632,-1.11510081902023,-0.965664061370615,-0.619630936193874,-0.875122247792147,-0.608736913327276,-0.41647187132949,-0.594722304742371,0.880378811345557,-0.843263445507741,-1.30759713927879,-1.11329590230455,-0.994631552213667,-1.20775703252618,-0.83613351356278,-0.846027826957076,-1.22524252669664,-1.2503805208299,-0.565770155062084,-1.0519501077342,-0.785761397520709,-1.27064803918666,-1.17019886571745,-1.48651295032605,-0.199466326678575,-0.960111438676563,-1.81179474662498,-0.686569475029641,-0.314677295052498,-1.04327903431629,-1.65289688459737,-0.369187775005314,-1.09456346159876,-1.53459881063656,-0.833710364209294,-1.22237241374714,-1.45174459728181,-0.895123295755981,-0.116121036037058,-0.316808301721856,-0.9003350193976,-0.363197080241268,-1.04144607767123,-0.945804389736056
