"","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"MAFG",2.75408038282175,2.72993999550188,2.92036377337056,2.53633841681665,2.24974671148906,3.22887915741701,1.10408096092399,1.77095408334767,3.19072580096483,2.64266360212675,3.53067792047354,3.7204567407691,2.90606710761482,2.73198816626024,2.6388427797494,3.94894460905003,2.04132493015582,2.99177120154031,3.13972624184149,2.54325312277778,2.83013309229244,2.20108404858034,2.41093499497615,2.33748716014422,2.62592180505636,2.19542169968502,2.5912414669732,3.00713903016574,0.509465546527911,2.45498072958221,3.16812387964231,2.60275282083735,2.4376335194572,2.82578975198309,2.84564476851428,3.16199814688429,2.96889206758704,3.27498578724296,2.34258578945074,3.15297132395233,1.76302352494627,3.51624281697133,2.923991955998,2.33908733776374,2.37624013138803,2.12787203408133,3.0706851350774,2.69858086440519,2.23924057922537,2.22545476062813,3.20187358927381,3.02426070867846,2.81032161074303,2.80462540916675,2.41862060110517,2.90787667007049,2.70037157420677,2.99719146106938,2.618094197178,2.61013187586292,1.79033448770745,3.28446068351742,2.63268131668674,2.81503399557551,3.32765260573194,2.27998829976935,2.32915867350401,3.23453956456442,3.16611595218217,1.76497350982615,3.00319176175199,2.72174147168373,2.89627201442743,2.73794177349589,2.90743211959959,2.95334734792878,2.56482520853684,2.34821056815729,3.62218371598118,2.75794611350135,2.10190749234922,2.46317563460839,2.99925265162347,3.17355824133063,4.0854579931481,3.32365388118094,3.04144639171638,2.92267479446084,3.11401884424683,2.5030082064904,2.46325461649772,2.80843770463375,2.58539264174186,2.70894653221148,3.12850017238606,2.73552451382863,2.5567735695496,3.19626333082229,2.23223015412,2.00229070739626,3.14110599432003,3.11681292185602,2.65167106683197,2.66341233794812,2.23061155512028,3.24840058548761,2.68754431639704,2.41175367754613,2.73673054203599,2.62714343241148,3.66451722963315,2.45244726347056,2.39127003274056,2.61916160768177,3.21942399929384,3.13348889025183,2.93116435359628,2.00626386880382,2.94098685329716,3.10721595406226,2.75354618734809
"MAFK",3.27489544044389,3.26706111756756,3.9074676632175,3.82983596258742,2.76620420995822,3.32217965809876,1.72096242492149,2.24320706474562,3.55427349771238,3.6855703899739,3.86527335556628,4.16964518377533,3.53786686995888,3.3178004386895,3.74382051376424,4.74323295572514,3.72213250523629,4.05586957060187,2.98075450055073,3.45747337373334,2.99634243643487,3.62737106551092,3.01488481406688,3.47434278244217,3.55808992314459,3.37427136767562,3.31174068066659,3.79030970217162,1.08065276278274,3.1122936871749,3.36273043524972,4.04621954643296,3.46746675268165,3.38867905228709,3.92080598757915,3.96630550603354,3.60483962103876,4.64301500692983,3.36454083565944,3.73793159666093,3.64415403619999,3.90021876382078,3.86049865405418,4.11493291873818,3.08167495066281,3.14658063467351,4.62451545556252,2.95864971492849,3.39581210758319,3.30051547324337,3.79739784121311,3.89796566807995,4.28756391556051,3.5993392151797,3.56965658712742,4.12988425215195,3.36322718618393,3.1630460856005,4.04707364672702,3.48966057282398,3.50105467490622,4.18919853659911,2.9758744814531,3.84996184786073,3.20867806444088,3.45672679263783,3.29424657908437,3.79216199562552,4.83825355694662,3.51630902891268,4.21967881303776,3.38682103656223,3.53730924215985,4.47439846885424,2.91777129688831,2.86857516176676,3.9724712471316,3.92966257502275,4.04006927767404,3.55790873897945,2.77706236498925,3.24481797555266,3.23598868085883,4.07068845051425,4.70953488873536,3.53251119084,4.15540807386132,4.05306706716936,3.24455156883122,3.88460102909282,3.3718312381048,3.38168886119595,2.83972734066119,3.09319277384052,4.43568898938744,2.46776296449673,3.755612737366,4.06770437492757,3.17229628272228,3.11362707262043,3.88760914719262,4.26467251087565,3.71564431686791,2.74355283087995,3.51845470976611,3.96286258503355,3.46560973600907,3.3528100359289,3.2114752599554,3.80331379420308,4.28955466801237,3.31808912559951,3.96605032489691,3.80979525729648,4.22171406116609,4.2287997465091,3.91643861266612,3.03062896002023,3.87666596584994,3.938971051909,2.69922616928579
"MAX",3.20943767312348,3.67449737238652,4.96088321823167,4.81576390478699,2.70131083010519,3.2216793141826,3.42396742143137,2.32901038083805,4.64041930762894,5.02354780625685,3.38577776496175,4.80196250086353,4.90823124979648,4.43435344463273,4.3274595249774,5.22446082731768,3.90274979634113,4.24837442933646,2.89843158760259,4.00236982927156,3.95953337964958,3.87892690593395,2.83438972832106,4.62890207161427,3.36951832680873,3.83573597745462,4.31239361855996,3.49508771800858,1.56267385434102,2.73521117244682,3.60805740565132,4.14880476928917,3.69195615587878,3.39944215945702,3.86875761312384,3.40230944467926,3.95351602218375,3.46812161154314,4.14475801991848,4.03455459011304,3.92101754527614,4.24299386583695,4.00473394629492,4.28080697372138,3.13766389513084,3.63340946979385,4.63944549175825,3.57061594101955,3.24274369834183,4.9148085802983,4.30776108394305,4.14426095058919,3.40711288949324,3.57275972384974,3.47078647113334,4.36087366358192,3.01719213335156,5.58492564113793,3.74520272485885,3.25578916866713,3.50147567699353,4.64901167181871,4.28486221669063,4.40376528071454,4.21756735647575,4.24183400175705,4.58080006690056,4.19642121964646,4.47550933716656,4.64914753778324,4.94112539127768,4.38417378608425,4.47873102707551,4.54770826795078,3.74578533322187,4.15329457112442,4.8981489474952,4.90521443566627,4.09217056684254,3.16361420965845,3.48498434462582,3.79661725402136,3.83985417651373,3.55024743090308,4.28021149726836,4.74972188072134,3.36689014540396,4.22475207536294,3.29655476398646,4.14795768036339,2.9509544268815,4.25625745302435,5.26995780633542,4.80676352624682,2.9126122384153,3.2885475767911,3.65614030363672,4.63778861692916,3.65961311895853,4.24685978244239,1.72385156569269,4.37638277387863,3.12950000712172,2.32307822143362,4.1957704742041,4.3513704110262,4.05602284855901,5.39968093398386,4.03357396692982,4.85567580236935,4.35999961130891,3.22794078973195,4.1391352640665,3.63654502827352,4.81361850458947,3.68619437845718,4.31063581016453,3.71702452129247,4.81090274999458,3.71002938578385,3.73816015647893
"MAZ",2.800097768447,4.5808749066151,5.11922815540511,4.15564094090833,2.99957524626899,3.48398598792075,1.92782599158372,0.822817248913804,5.01681963283967,5.16741084083735,3.84027219151105,4.53883804284679,4.66436832534908,3.81227529426872,4.45762506097236,5.40807575574547,4.96522912657659,3.69720363236061,2.07776017065402,3.61997341280188,3.37660919453592,3.415594696716,2.92812637414069,4.69130589452884,2.81776587505099,3.0761142788505,3.33754958325433,2.84571313034942,1.98003495675881,2.91048732298127,3.25595743774522,4.97369462294425,3.42322052140805,2.821057413757,3.87521267998205,2.39103901592188,4.16982740960928,2.80150616745227,4.66595897238701,4.47326801591585,4.85624641566916,4.69092326031267,3.1029562877435,3.81657985730238,3.16218533917491,3.81828519015147,4.25204683630131,3.18760479176398,3.06622794381955,4.51317870631043,3.51913551292681,3.36737983202228,3.77241112593855,3.72699061160986,3.76982512429428,3.35695524190128,2.14232828275608,5.68348492586841,3.29307955130966,3.20988227551007,4.61725857750786,4.02386007250855,4.44454151971706,4.82862093548536,4.73776948479763,3.90439555480112,4.62044938726184,4.39978744786308,4.76165733247631,5.12692537690721,4.52714559387517,4.64184819983759,5.91125775033008,4.70820084362717,3.97591051240822,4.34812334656056,4.53504681396572,5.5648221841239,3.72866977850987,2.72499953980909,2.64732150139518,3.78067915710174,3.54116713741311,2.6335006722007,3.30841730512547,5.20636419850528,2.92095195656473,3.30682707977386,3.38254999605379,3.78963634556435,3.27524655070141,4.38092856289477,5.44463842111404,5.44624024669207,3.56444237467314,3.59741747622502,2.53554460463218,4.16375424150475,4.03546961966297,3.49752310578898,0.284982992296634,5.09971287107443,2.87511504005195,2.35299706329389,3.93471669218305,3.71074412579841,4.17710015727539,5.88640033385998,3.93980522338753,4.55517668916238,4.46096561609066,3.1104722741187,2.9546648133741,3.88937991356336,3.75960086395934,4.40498312938194,4.82588649991289,3.44224568623991,5.35010312070173,3.09486121642822,4.00887804528094
"MBD1",-3.23350206602092,-3.80954861928657,-3.800870732459,-3.61308711949415,-2.98563596678346,-3.29286429099465,-3.25873834083351,-1.65879938098793,-3.97839945298567,-4.37365116064754,-3.46451633320248,-3.27090547795026,-4.05610045435313,-3.81911655320768,-3.76864265993034,-4.15179393743999,-3.66700983067704,-3.32846436255281,-1.85724648382968,-3.03933094737958,-3.15559007145873,-2.6174760376681,-2.48815808976333,-3.29670605950028,-2.77707735759316,-3.05747474680042,-3.08428906507781,-2.67013308448289,-0.885121496820747,-2.29847968570062,-2.41789892831505,-3.43142115804872,-3.15065614480519,-3.14924019337427,-2.73288928036163,-2.57138564190002,-3.21671227739165,-2.77963885897206,-3.38150799580451,-3.42013294546325,-3.96812753635034,-3.71067123845953,-3.68381376332378,-3.45773157923832,-2.61342851359964,-3.25680020360773,-3.54738324977393,-2.97281845246463,-3.1353515886718,-3.61588343420003,-3.1297974738727,-2.60627152086311,-2.97262457242466,-3.61866273511433,-3.62470822726632,-2.90799078083277,-2.58460358147464,-3.65398272636235,-2.84124283654156,-2.66814566129481,-3.67135845352166,-2.80671890954642,-3.43536003143649,-3.97457225107684,-3.49867912017938,-3.80655247157108,-3.4826893346524,-2.99952694216866,-3.01865250820128,-3.39683398742491,-3.17985092664477,-4.08651101359491,-3.95642020123909,-3.28559918148923,-3.88187866389686,-3.4914570009831,-3.11366114706434,-3.53869892372363,-3.45435545572098,-2.93708663557259,-3.34039077627066,-4.09347826295868,-3.00298705601311,-2.76588380724082,-2.56589657176771,-4.40122548173468,-2.55108177567842,-2.50755351683939,-3.54820291950049,-2.99070886795112,-3.01395652865469,-3.91222411685467,-4.37627001698436,-3.77556765274697,-3.56424725905061,-3.42549436917257,-1.97342157553832,-3.12371194782372,-3.6760728328992,-2.84272293265031,-1.32291777490634,-3.36066242338342,-2.94143467676136,-2.79261818442376,-3.99994642429755,-3.31907812266128,-3.93958414117858,-4.91555863422724,-2.93179509928119,-2.68774441839719,-3.65324749672236,-3.2740363053675,-2.5342565639769,-3.2295644456345,-3.23588881769754,-3.62894811832401,-3.64860640450241,-3.03232277850972,-4.51264348097877,-3.31568243289803,-3.17781238256909
"MBD2",-2.47390708981926,-2.38923355204031,-1.86894077373971,-2.30826438764103,-2.38132839267249,-2.8464104540081,-0.624734007599481,-2.41512447287346,-2.22721895994512,-2.07074754375228,-2.64249737877586,-1.94700367807136,-1.78074018926389,-2.60140724569845,-2.51946451813314,-2.46175306794706,-2.2111674442256,-2.08976552664034,-3.66683614889408,-2.96123144405388,-2.717854872819,-3.06918806209873,-4.11343763654514,-2.44428026902803,-3.15329420328994,-3.30087482947618,-2.45715543518364,-3.11883200384677,-0.732931648911501,-3.45420850137554,-2.90144091302494,-2.20433760440659,-3.15297599570204,-3.27533235463776,-2.78284691206065,-3.06901091706247,-2.67680427458776,-2.10428178997359,-2.10326388010213,-2.11378466426262,-3.33169717920325,-2.20424482893301,-2.81467933773763,-2.02194592613209,-2.88995515577917,-2.4867763604442,-1.86855612945983,-1.93293066740708,-3.29464272278858,-1.73993477569684,-2.73739158946266,-2.1364528195128,-2.53136089784116,-3.09048152803512,-3.06022181029253,-2.28270916305469,-2.50660195573369,-0.825805675473148,-2.66462443451885,-3.27930462009415,-2.76237564048414,-1.5889133264083,-2.70774582378665,-2.27821554079044,-2.52569138436649,-2.19060350577465,-1.69714246670079,-2.04572299202993,-2.25914079229472,-1.76860899387549,-2.18686442493571,-2.54835025865821,-2.76405876179347,-2.38036277262373,-2.13330701412928,-2.38643697198863,-2.18199236104509,-1.9122203667466,-2.55946339285306,-3.42697191356331,-3.32448710280198,-2.71959659853722,-2.63752632196529,-2.88020652153331,-1.86826949148073,-0.869088335080399,-2.9550630318592,-2.78600667039591,-2.83498794197025,-2.3029014953754,-3.07227213361529,-2.65148663766592,-1.52303182219657,-1.63367796455476,-3.54161644626318,-2.39454471587494,-2.78594874121362,-1.5944366001294,-1.69887984346363,-2.46189378071087,-3.41544679249525,-2.69088987017141,-3.74782544534797,-2.92321043233799,-2.16292979987943,-2.50274322962854,-2.41360036451304,-2.35632745995784,-2.65119653017205,-2.0213577560993,-2.36806790847713,-2.84971626300431,-3.17286926765303,-3.12800978644384,-2.55366663363578,-2.47184974466423,-2.69606779492427,-2.90943940711412,-1.41496934664437,-2.98463038526778,-2.93673257250705
"MBD3",-2.42118479442054,-1.31395786872255,0.690276684921037,-1.18848774416255,-2.73882393947008,-1.91761564193907,0.417656048050105,-3.29275832690093,-0.84583692499878,1.35675843143916,-1.27566225684239,0.633734666343448,1.30801527772115,-1.81961971598121,-1.3361239152768,2.48128946811543,-1.02508230592762,-1.46377227670489,-3.30798844022672,-0.445652041461027,-1.98373965152199,-1.43042896824332,-3.8435692032726,-0.402163959070252,-3.21191582364796,-2.12059766214002,-1.37601840852563,-3.27896115359734,0.52079337229285,-3.08134312148616,-2.51364798233709,-0.920036188004031,-1.68287230221003,-2.07135367071844,-0.901109925272638,-2.28262111780393,-1.60350649365162,-0.893915513800625,0.510825623528346,-1.66317993898075,-2.42352468022172,0.555097400328303,-2.2802952548801,-1.79333581287546,-2.79665423569382,-0.930650679129608,-0.529190101215603,-1.79592414195879,-2.56867209945431,1.32303449500709,-0.530569110244603,-0.256198677399906,-1.79019541248252,-1.28277783067781,-2.48981368793694,-1.27168112692791,-1.90981514187556,1.56506591330467,-0.93048310026214,-2.57061073812657,-2.67926070017013,2.66678821839755,-1.02264430168702,0.238365576120656,-1.45997685108658,-0.900368200722875,-0.594977276727086,-0.669706110515334,-0.938194662155403,0.785534770070003,0.506433461190817,-0.127866447958913,0.1797084463203,-0.299578500747689,-1.70946563954938,0.0137746222181397,-1.99297330756844,1.08322550733326,-1.03675366768432,-3.06163491223346,-1.94688649167185,-1.24480750718855,-2.73666746244944,-2.27887622825896,-0.684663488776492,2.36209952422906,-1.55168696723496,-2.08996092137071,-1.47259965133758,-1.6045954491722,-2.64820985788989,-1.11593303923551,2.90365329508212,0.885713613072317,-3.10217979737137,-0.767887396545458,-0.410736910693533,0.700250483389931,0.902172392570564,-0.366933024443535,-5.85307994641517,-0.0467348918342636,-3.65328317113068,-3.17745633916954,-0.650227462065727,-0.981463563171151,-0.518347853331711,2.0773406049842,-1.22143698731086,0.141782089448189,-0.550585899574638,-2.38717946672887,-2.06169284050069,-2.22620866869452,-1.32129572615955,-1.49931610966269,-0.0665688196165491,-1.32052933150957,1.14658193402475,-1.13352858429093,-1.19295598837233
"MBD4",1.72674444146706,2.58624515089932,1.34566576138896,2.2826372214638,1.93570829388222,1.55198186265842,2.27354729383151,2.7415084209186,1.51493749490337,0.866695568471299,1.72953358014415,1.52471941983242,0.496372088396718,1.58945499368535,1.33421784081615,1.30650384252117,2.20298222637029,2.57611019454772,2.03585820843023,1.81925379490101,1.15743205637474,1.45295704442632,1.24319199207364,1.58842473781271,2.51448273262916,1.47041409799503,1.55660795069331,1.72602929594578,2.47695747584959,1.44283473286841,1.77235154910245,1.94431601432652,1.6884142418077,1.05872916531994,2.3624547260958,1.23465150027698,2.44987017383818,2.58342319762754,1.34589119592872,1.47687928088746,1.34313242304519,1.20161778664543,1.2029092562161,1.4162834509939,1.62226468981584,1.49610841302997,1.71504260717238,1.43201780619726,0.947603311589452,1.54126601152853,0.983514397047608,1.54432645932339,1.70068948361699,-0.276646430599599,1.67385925446338,1.44990008220205,2.27139595815397,1.54690736697448,1.40914484012688,2.24070102977599,1.37531439106886,1.10135079063627,0.751229445147228,1.13260364455782,1.14398918527376,0.639287565864229,1.32450420306257,2.57465148560291,1.2671609765319,1.12186447137723,1.12378120158154,0.766040440801749,1.36925534515372,1.27742017335507,0.499945446559847,0.496074819182279,1.03921781623658,2.01397408901308,0.704269250201247,1.14587841861908,2.13281124131757,1.13678112884795,1.64825073569575,2.34237448931515,1.42101965180486,0.821271113028208,2.29921786175965,1.94895123649519,1.06985625393036,1.68550138219323,1.67376874655355,1.18436683078324,1.80963646045772,0.295260200768029,2.09351287608209,1.78168891229055,1.98523952153796,1.31576767143514,0.773964381606248,1.36735255424452,2.18717052945959,1.2508658064044,1.5126379204559,1.36913095564867,0.68181808980543,1.43199012657295,1.15526878902115,0.967553773801596,1.59636621307725,1.9061494173911,1.98786440296986,1.48441473099136,2.3906221543782,1.27923283859386,2.05278644906956,1.30832435812727,1.04014614498818,1.6906925700051,1.39881937916551,2.46832075746088,1.57503717341364
"MECP2",0.0903935725927956,0.387570538781345,0.872972083562769,0.0474270995924102,0.327781355889847,0.03691306203115,-1.50075976616456,0.584660398475651,0.0821428767328234,0.0366739172809502,0.342725017919089,0.282148034897857,0.616541452653632,1.05497035501064,0.35942389063557,-1.14576530792578,0.649424382097804,0.318977665231414,-0.705306693041157,0.849093818593446,0.432936101189419,0.73722985814831,0.0737908680201703,0.482818008468755,0.365961581109227,-0.0112526131162975,0.109983438560766,0.2033634572177,0.863112919445858,-0.189541613327821,0.274685027031181,-1.06584437590962,0.0954977836135975,0.245920051728367,0.0482237294244553,-0.0405994238743942,0.914759940557661,0.223599322161813,0.275490316461199,0.823879294584125,0.498411561814652,0.553716169293775,0.0600792732261559,-0.453239461378932,0.304184494357712,-0.116193246198505,0.218797616599349,-0.406957564879571,0.26033693865133,-0.0211935407650633,-0.0890995607708749,-0.0432311436258391,0.698591185189976,-0.161955902664725,0.185440901389153,0.325590002705629,-0.330127247969647,-0.129863516191854,0.0671622921406329,0.278755041086122,0.358448107179078,0.606198888464794,0.632060527861251,0.442915023392949,0.0958017994308575,0.175148003044361,0.252995651769732,-0.1323823526879,0.00657059657507171,0.189316727405381,0.0838646056082756,0.30466327521352,0.752847623515707,0.887856918878911,-0.0982385823037119,0.0927260742240972,0.250656151017054,-0.235744011094123,-0.25423061488955,-0.101751548635714,-0.161041514740429,-0.0513174573478129,0.0391182515444151,0.63055639475971,-0.157076269301617,0.0773573520126133,-0.181837188923317,0.0324218842200215,0.57349340639347,0.295087453355576,-0.348747043605301,0.0241674652780332,0.172865706702297,-0.36693384658488,0.358185506819829,0.402002647108263,0.512617816020803,-0.284692161090712,0.0475827720594136,-0.0166174809579634,0.443047056821875,0.573026151823003,0.30218923326981,0.658828981109561,0.0693199340203445,0.896591033312318,0.0340797728625165,0.453910781609309,0.481244986843709,-0.323709613794867,0.626794534436646,0.142966836067709,-0.0971582410121901,-0.0778754489881975,0.49603028491753,-0.123732408980628,0.0798960630561466,-0.163770303930126,0.500309663305841,0.433322354359317,0.441881977215164
"MEF2A",6.23782184238084,6.76140831592456,7.86886203992781,7.34801780017046,5.98223695950258,6.40327990849026,4.2788692793592,5.23255902906611,6.15612200235102,7.28185914238561,8.03372248668452,7.95719526139773,6.03973700282323,7.71505081393004,7.15961667307477,6.99301899754524,6.37774243163693,6.75599444983294,6.36247509538019,8.13698518416625,6.38906985953036,7.80582655232676,6.57533715055037,7.62845980128006,7.16700531061206,6.14166043170392,7.13495946385481,6.88715421078467,3.80812725692462,6.50790235030489,7.46931856753172,6.96110711940571,6.95893673446751,6.54330051815854,7.88693985997899,7.29981396427419,7.67564263340697,9.10750198061096,6.46247414369224,6.82107295149292,5.78708952571502,7.25849405995713,7.3200750332655,6.80870108141329,6.66393910977666,6.77728830394929,6.65179330048497,5.78325342229158,6.60069335731169,7.03426781070176,7.70283240408844,8.571128825124,6.4587792040027,6.2378398623012,6.02011082660073,8.05005003312615,7.34128005206506,6.66515037810228,6.92120850917044,7.33920048319708,6.05066452630427,8.26327010734984,6.81273132092252,6.65865992087493,7.08177217638624,5.24803146028926,5.6552438950274,7.93354341450685,7.19399678911557,6.76886768347585,7.78718823645178,6.66955381050992,7.14184247634617,8.71418664502492,4.88236861295511,6.22223486430445,7.59542513492397,5.82965406839238,7.52676061209092,6.85517887667224,7.02449222263791,6.70139310348272,7.28203849616029,8.84461879764987,9.75658583075862,6.69464306288425,8.04867289409878,9.42586500802859,6.79193472059574,8.05692633289681,6.36743556108215,6.37054632297897,5.82401010566942,6.32125697503143,7.41487672558853,5.77429952532917,7.80275541446928,7.64957915795843,5.87720351678824,6.44668633619475,6.49859104542929,8.38944103883404,6.03737097605386,5.61224140938549,6.50284605958004,7.78329579171789,6.70203580783884,4.96925647113627,7.07343315108926,7.59209526560005,8.07593611980589,6.69932291779049,7.61149988128445,6.57124985386897,8.5347185783571,7.25767579852143,7.10003577313703,7.19389613765414,5.45318032563908,7.38625602340492,6.79975402113371
"MEF2B",2.99758255879436,2.11964794165649,3.58600720157976,2.84152931280772,2.07585879192179,2.04172550662766,1.27844683877222,2.00167284544926,1.99553018946701,2.77482189539691,2.37799318877895,2.32745309386443,2.34881801427378,3.90338982983196,2.54400435346363,2.97222705562467,2.70790626104403,2.45481411456376,2.01832462792054,3.47758825894869,2.3051295923632,2.86589139890978,2.17666734941546,3.29690305891949,2.5742476309523,1.95456259886347,2.13375205037618,2.93513596946324,1.39386555489937,1.85296594524517,2.51537880674768,2.33169484741291,2.15660783549191,2.39289516432061,3.2015731543852,2.47969759883341,2.95230384861583,2.5727244388847,1.9968143079626,2.12195865465985,2.49878854328732,3.02846273837661,2.30492127224685,3.38584580068046,2.45479670406676,2.06606975693642,2.69930879733968,1.93664737914591,2.70264726285014,3.02338996182385,2.23652053947693,2.98063891184395,2.54177193186288,2.32403368973139,1.95182242168758,2.97596743693642,2.93896275649332,1.91534995059611,2.09148429227805,2.33834229073107,2.32776478051254,2.43732948700102,2.62810068905168,3.07051135990322,2.83462217386328,2.41114719330327,1.96613694808015,3.10146493225339,2.62206232573315,1.82549896473236,2.53204740905053,2.3945875109954,2.31767967007817,2.92490744587776,1.64475605036981,1.82709410638409,2.78062705416106,1.97153382697506,2.71580468971733,3.25045728138314,3.26028091335689,2.52434433000099,2.84531909797315,3.74614256694517,3.19271599370653,3.09630001730942,2.71862613104952,3.7671385914668,2.41416864799926,2.61160736784817,2.38138800263197,3.01290321908136,2.36961938205391,3.00791853169984,2.71709005582732,2.69866247430082,2.75840944294457,2.38742842513784,2.52976315514896,2.13119511697416,2.83824710505506,2.29602703290141,2.42657027904458,2.14588234145626,2.74096728986693,2.65566154506574,2.32639725592696,2.75694511795435,2.70519023313476,2.64194165187676,2.59021713908462,2.25315234341419,2.90074947221316,2.40348379076964,3.80562455467405,3.15252716136172,2.09764399884407,2.18363478959052,2.24197712183187,3.02818118792939,2.47137845304134
"MEF2C",3.53977580513658,2.71696119381489,4.83322284554991,2.81627200014265,1.63844042733377,2.48204618380827,0.976110372038466,1.10752096471754,1.96890889854743,3.1137711863396,3.18786032212955,3.86826449179973,2.92035730723944,5.56796215060289,3.46313191871171,2.87060829619377,2.6435444580405,3.20560588690436,2.8671472569709,4.45747102008797,2.7839812961798,4.02214694194979,3.14091322212049,4.69959373177698,3.3106269153576,2.68875048783576,3.21129018264786,3.63980404447783,1.22104730983316,2.49422958381715,3.54998157847094,2.66579637247701,2.74083979200808,3.54656785746363,4.40224428783,3.33829559995309,3.01142934317052,4.23361174301141,2.50041452739883,2.96687120731503,2.69677268683558,3.25928386771582,2.90485910867855,3.16489275140934,2.65634846020407,2.10142551104242,2.90509731986496,2.23857119780864,3.23366682853684,3.20027136502667,3.15899307089051,4.87276448303064,2.83663036659895,2.09245261365469,2.31759463933166,4.0419066339742,3.96200246055527,2.31895175128211,3.37512222008352,3.32162011191164,2.47690332279629,4.02649139432451,3.05387225563444,3.11988122443082,3.39174502507995,2.34980624590981,1.89407181432159,3.73669430220245,3.61318429186026,2.41486013200462,3.61370444368487,2.7282253185358,2.64239195370954,4.6629038186771,1.50550864568876,2.13006975086439,3.07618627254373,2.24925747863783,3.59782198791782,3.74405813301015,3.43313387851107,2.38473547248093,2.50433853393639,5.49022114660337,5.17020293472287,3.1254933747291,3.61117990896682,5.27750647395607,2.83893029838716,2.899029782747,2.0637334778682,2.34771769995361,3.63822037837276,2.60065004708215,3.49114935584654,2.84682713211895,3.15757752652187,4.00168089981423,2.64758036973576,2.89790541269809,2.14881279782858,4.33415541597738,2.14374624348724,2.10891751247777,2.89281790361294,3.16356508664197,2.42336101489027,2.25472736810349,3.18859027171274,3.95155355761125,3.97447181208997,2.51433440513465,2.95356475687772,2.91513825446534,5.33586410985255,3.95514920826494,3.12087351958197,3.1497660716681,2.28135390622089,3.74877578144036,3.09364885508035
"MEIS1",2.1234362215601,2.99659635980783,2.95208433265971,2.48259064242148,2.00054862315362,2.13298168240132,0.529160255157191,1.59211930120074,1.9473502766809,2.12261487695602,3.46286570806394,3.31472710944676,2.3097057696352,2.14014822355127,2.78372106399627,2.94461294878433,2.70144553007849,2.51901626486089,2.71409859814489,2.49516435487002,2.43535141256745,3.06140620940314,2.66025461786123,2.51332739481378,3.16752627529152,2.36524436811333,2.25491011492465,2.64463413379395,0.66293662781526,2.70148085258626,3.08421100787589,1.99561047668098,2.5277382961666,2.50179639695459,3.13943619201184,3.32130926369878,2.26300990774529,4.59629725883688,2.35475403720174,3.03082533223386,2.49397900710819,3.09095069483568,2.04716951463185,3.75499659223452,2.59931534107249,1.98067341222092,3.01109370332456,2.03191659738816,2.69341602274664,2.01066268007107,2.89577847673073,4.15404465483701,3.1377257905831,1.89049329933078,2.10711891939208,3.22980365878528,2.38589155366882,1.92335795371941,3.17858531421956,2.6657077672621,3.04062150878318,3.75969176245782,2.51522913897739,2.45683876886926,3.15329106447602,1.86456911563515,1.41102421963689,2.227329667383,3.42543904169592,1.84602342523646,3.40862749239656,2.27248402578024,2.61915230211446,4.20799358401843,2.01095970468789,2.2560074337386,2.5110445265565,1.72779784290389,3.37990514561633,2.43305684170072,2.26911867579181,2.74358026323904,3.08463436096953,4.40152785403844,5.36581111907288,1.75877799178985,3.64723308667181,4.16728462476046,2.21722271313541,3.00482207990962,2.08655875970197,2.06155557790889,0.803315887669166,2.00135602406548,3.81986326636589,1.84198113659185,3.2183823183396,3.80835792881567,2.15489279179654,2.10006557589009,2.80397538334386,3.74243617015897,2.93198010781405,2.23796215094294,2.39532863432048,2.97666113012684,2.08485109162907,0.719516866430529,1.87456245180185,3.11882323305184,2.87341208077091,2.51043705224482,2.8134123377622,2.58025428517437,3.27362497987529,3.27744561648215,2.73653233346243,2.68804065013138,0.875453555194492,2.91545410038936,2.73901433702832
