"","LP.01.17","LP.01.29","LP.01.37","LP.01.38","LP.01.43","LP.01.44","LP.01.45","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.59","LP.01.60","LP.01.62","LP.01.63","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"IRF7",-3.85737297916779,-3.66299909820032,-3.36196789021836,-3.86953713393332,-3.32689045170494,-2.81507177432913,-3.87060342937123,-3.22606546986498,-3.39770832293517,-3.71806164224904,-2.93582827309264,-3.21115041584948,-3.3735640907567,-3.26796388627369,-2.84506401708415,-4.04746699903655,-3.43069166179075,-2.55070823424096,-3.05803542224632,-2.87309147796101,-3.25104901339068,-3.18369239630778,-3.25222521956941,-3.71528123062617,-3.42871267151891,-2.84139075651052,-3.4139821959843,-3.52064341138378,-3.60139418674472,-3.81243071123434,-3.11387379096022,-3.20332442519762,-3.4131912914009,-2.91842788477426,-2.60407220700332,-3.56956699221074,-2.9770906445945,-3.28015276769985
"IRF8",2.56802629382277,1.97807065952774,1.66600708783288,0.919670055632363,2.49861786405163,2.09971874879526,0.869180189053555,1.56330713855694,2.43858562836499,1.42550850399565,2.26829825179858,2.13324832890288,0.858248881473528,2.88239148159475,1.2270168762158,2.39365711387851,2.0387066302028,1.07173152130563,2.33196496981221,1.86943200745802,1.66324100304419,2.57050217613206,1.40247766306748,1.16432528492796,1.90885772193335,0.864522407551388,1.25351704003219,0.988165085051278,2.68219878845225,0.205368641468781,0.790693030017441,1.83753228821044,0.724746413552741,1.00248482883681,1.24339703332957,0.925403643732901,0.762144128443062,1.79278046837253
"IRF9",2.06664867362077,3.18698334164391,2.9054089764463,1.75278031641596,3.36686050778859,4.0383388247269,1.39221785598127,1.17030962019059,2.68036798763226,3.62729929295306,3.14151371577448,2.32724091551649,1.820989157631,2.92557648927615,4.15882165126626,0.866027431087958,2.81210113359573,3.74116964789146,3.76018200808555,2.86394769652771,2.50707311354462,1.93738702227088,2.53302458359441,1.88379856037364,2.21451313024461,1.52765696302774,1.1208013392776,0.382397493620804,2.4692515793681,2.12370719568545,1.97962688009545,1.86442254041075,1.1039020384572,2.89966184208348,2.17419785360164,1.00766088239842,2.04904789436952,2.67649127367527
"JUN",-0.639616200761371,-0.308548583108354,0.594176881852383,-2.01294747731095,-0.500682435072295,0.526012115704494,-0.699935602697892,-0.676683043882386,-0.313391476278202,0.291285038406434,0.227770394118658,0.778612395906206,-1.51001483965668,1.04745545136028,0.429748901997226,0.730562091316669,0.45204281967295,0.0427499335731063,0.186863949384072,0.185631009318899,-1.52278606265155,-0.430698651720627,-2.3675757444797,-1.25810503626815,-1.42638618177862,-1.80284038076659,-3.2488055034025,-1.96305740348664,0.587481895780967,-2.58413714717159,-1.62355471803372,-0.873480927584214,-0.754226297481105,-0.410302680691341,-2.94645292535061,-0.975838739813523,-1.88550422563869,-0.386844010688452
"JUNB",5.59533468710994,6.06602629522454,4.97907006395191,4.19754816432832,5.50304702110213,5.91009103077575,5.662537256321,4.8066547234812,5.43220340771706,6.57078524321426,5.47742237818451,5.43353799355038,4.90566092585761,6.27977044880933,4.68447128003834,4.89522350251429,5.55557074979723,4.86645794170561,5.95309335703827,6.66352394017347,5.39718619967294,6.05351831606104,4.72209341479412,6.36340709340211,6.29478597460694,4.48653973951464,4.80761471136433,4.76818898991754,6.04142289559931,4.24577654783661,5.02862976836262,5.97656513293762,5.31798798580749,6.45275032490892,4.66957450262804,5.74347838787351,5.27046720122471,7.05103680923033
"JUND",-1.81548811685236,-1.16405343601463,-1.47657181855398,-1.9331700703461,-1.15220587053261,-1.34001355043873,-1.92187911681558,-1.2975949468675,-1.9226887212283,-1.73119456282483,-1.09009485465395,-1.83341506166614,-1.90439406127725,-1.20337030166951,-1.14019791549093,-1.65854219289986,-1.65901308102385,-1.48345106743597,-0.887377971363536,-0.873923848413331,-1.57207097804104,-1.59607047582473,-2.89988965953928,-1.21791056437627,-1.01698662845851,-2.3157726338165,-2.3380186259478,-2.02424831606409,-1.544874442302,-2.02129955495683,-1.19047871227888,-1.33449412651766,-2.0251491994003,-0.563919593602085,-1.70879547826437,-1.87471270686574,-1.27315253526849,-1.21667496638141
"KDM5B",4.58369129646606,4.69515613144404,4.75033725980399,3.45875339888123,4.17781467722142,4.59917135623147,4.53016521842741,3.43809768492877,4.29246990236786,4.87646660921671,4.40206359082198,4.0353812307984,3.99024890428811,4.1580256439278,4.28192686840737,3.83638378304977,4.32960213193383,4.4283183506959,4.42489338392151,5.29244358769126,4.41335230173545,5.23262869976714,3.4511467765658,5.3327657561508,4.66278823409251,3.8293322489673,4.05945877619596,4.35181769754469,4.33833987871582,4.47811072620996,5.28220047526314,4.27541717356318,4.46072719245709,4.96912615343599,4.99805474232614,5.06221477644299,4.97984885291386,5.31132861732339
"KLF1",4.2757785568968,4.76880765042451,4.11447023585477,3.14814547774481,4.13435795047829,4.17218598078323,3.6850936860536,3.69245586812575,3.83522424838734,4.84837204733511,4.3053262968195,2.97147991694381,3.30172988914127,3.66478502221262,3.36680496754438,3.74066035542212,3.42966794742439,3.11009969435,3.95720552870393,4.49165287679494,4.21719580596126,4.99047800218795,1.70085689026668,5.25899165302149,5.99650407085095,3.37096869746264,2.60182380267257,3.4194563144444,3.01637673056845,4.61354377563655,3.73572394037286,4.35378284052338,3.60712131037818,5.94050000090786,4.78446991437275,3.58671183673963,6.34104231325125,5.56191481411113
"KLF13",-4.19238022165585,-3.87258819268731,-3.78315543681698,-2.50093276714427,-3.49650728281582,-3.39088337341884,-4.25101138034482,-4.18598569764877,-2.80726222060897,-3.8759278335703,-3.89347640874823,-3.31418157891537,-3.32908543219256,-3.63062744780862,-3.62866728570341,-3.09821695768877,-2.86932163147002,-3.36199186684625,-3.66979325841815,-3.79537982164069,-3.04784066045516,-3.72945222780685,-2.27964637771955,-4.61899832537801,-5.86679277437887,-4.47699392320023,-2.76225903449994,-3.44238254780447,-3.11381089978042,-3.85733808278388,-3.19471194815068,-3.86841544149248,-3.61884043230226,-4.78011050750257,-3.86936611288762,-3.60235150099997,-5.48315479896612,-5.09442708405227
"KLF2",-0.47794481413777,-0.650164963536931,-1.14561880071626,-1.29819354766034,-0.0876763810826358,-0.605254221298306,-1.7835325500499,-1.30152618001716,-1.41494238837738,-1.33531784160069,-0.79043822471767,-1.37534024488816,-1.07505917147778,-0.127078030882901,-0.649594107065222,-0.999653004027714,-0.589336560071653,-1.13565525177496,-0.488079237870504,-0.942096973330085,-0.648090605427414,-0.268535882810538,-1.41343230130838,-0.626427212574933,-0.788506822041887,-1.42558272999504,-0.913135833515094,-1.17623870653865,-0.57910526826297,-1.99631105004522,-2.50526100698468,-0.385703093131972,-1.06386355256591,-0.418197492744174,-2.05840531763469,-1.2086976477666,-0.768795345877045,-0.834762713210243
"KLF3",2.38820459269933,2.00571750902547,1.37531824846656,3.31091626018312,2.60011463256139,2.17405720107487,2.8774495783564,1.94456586189342,3.01170102399928,2.59699153160606,2.53589571983813,2.91117065466316,1.46255024737664,2.48178462205698,2.05796052127323,2.4621181794299,2.89406852283308,3.11305134634043,2.37778657639253,2.08297614245877,2.54039395834337,2.36812398617527,2.70651719194188,2.15263105805048,1.38117774154196,1.49859267436447,2.93422812156668,1.32724077402297,2.26561489947589,1.18818072793853,2.04245846272661,3.28949558929089,1.96713696273497,1.49689650261457,1.97727626159184,2.19319959617401,1.62972488800573,1.27056793041946
"KLF4",0.616016865160496,0.37820869099401,0.776822712401126,0.929725184707005,0.697205139879713,0.574363997359393,1.05291582861395,0.682074878506161,0.78447558954275,1.11184539905718,1.77779837388317,0.565598482473971,0.926276090140619,0.444963521736937,1.7482667379469,1.45207211448959,0.309417531623086,1.30356295839456,1.14577338746506,1.34825617524501,1.01847171934297,1.64577117302155,0.69013543882429,1.50133303321251,0.24992849449548,1.0443287959331,0.627543146871245,1.77990672410531,0.787865024681312,1.12133565028974,0.385413039977487,0.275759192624969,0.895332457309204,0.104726441100408,0.081356713236762,1.2876109414974,-0.0778294835150009,1.32628295194953
"KLF5",5.12853536262645,8.02998712716253,8.26643485480584,4.56675232782743,4.25171009546357,5.46648255311093,7.96604500053514,3.91900475251915,5.65514056946761,8.13303070508486,6.96332829529898,5.0304778389419,6.25762407331625,3.7099109565034,7.13381283497946,6.07815985969937,4.62610307128741,7.56834352899156,5.33213315196101,7.0173594553277,6.0376264883716,5.78972627080402,2.76642905958138,9.25059072829875,6.90350039842593,7.01173010485497,3.89382294166343,6.66977742119506,2.62824528634621,5.98358134468418,4.79469316961683,6.90992294709476,7.11356935729041,9.34937063141765,6.05556319481252,6.91017481846414,10.1481878263611,8.98168498649297
"KLF6",6.44189865186193,7.14317158293258,7.22489678383074,5.52541738094275,6.5746629842031,7.14693986053411,7.38090078546375,5.93390213582535,6.33138577296186,7.60641165837905,7.62261426218278,6.49700159418586,5.95039187680882,6.69312523526164,6.49744744162925,6.47658240611167,6.36610343593102,6.24400218319265,7.16740123638637,7.54056878472933,6.63817007261432,7.25015580545887,5.06795924630245,7.88260469953926,7.49597956334147,6.22485125945522,5.90557321287347,5.84216965032514,6.4800813896529,5.89530408241224,6.41695414683614,7.34268441281526,5.68838898970254,8.02113809979547,6.16324842557909,6.89000402596063,5.94232678490255,7.66032885457664
"KLF9",6.25796005433204,5.91813228656035,5.39404203670989,4.07327538548558,5.48811639091985,5.74427683647892,5.80195748605652,4.46991203037799,5.08604393398382,6.55191929872575,5.71296795172757,4.37041604027003,4.17502684459023,5.57254776826469,4.21583094214514,4.38636733846412,4.83798422907268,4.08070003052682,5.42043041391615,7.0595861176533,4.83107194965875,6.73660699251495,3.91031826874637,8.0530693735085,8.64050678051371,3.72034418106318,3.82629529726377,4.31526375121908,5.35034066093101,5.57380718613438,4.7392862577237,5.88808986196608,5.12819069864758,8.43002682045767,6.27898205351198,5.5534788697053,7.64451961828567,8.67188789490714
"KMT2A",-2.02908315681578,-2.10092770665061,-1.81085306508781,-2.14543011540071,-1.5940062075948,-1.59532234955599,-2.24386883676877,-1.9349017432039,-2.79110232005944,-1.86518022935342,-2.14919663361896,-1.16823915477471,-1.80686733064813,-1.76996134538835,-1.28146418148276,-1.45728417577323,-2.41555278147417,-0.566847250517363,-2.39051134840142,-1.72899051082677,-1.8549131137421,-1.35561959067795,-1.02076173355529,-2.53581387477473,-2.51874847416864,-3.31919426553087,-3.22615928823,-2.63093996867882,-0.635938920644082,-1.58328165827295,-1.86761771769678,-2.46658952652273,-0.646675827844195,-2.52405019823805,-0.48216270144406,-2.22215600750536,-1.41317465742042,-1.99340104419548
"KMT2B",5.89110743502513,5.95703871085855,5.89841365290186,6.04565053634688,6.07504868992947,5.08771507797754,6.2458473168835,6.21303936102158,5.35314831849625,5.09217907990107,5.82070733971675,5.68679576301254,5.9914248921649,5.73193150408832,5.99291582921273,5.69939097717782,5.73820432015149,5.94749028832163,5.66702359930668,5.03446175940036,5.66217131224479,5.8226811452933,5.86986688268643,4.31689285980879,4.82777419661981,6.08002472384201,5.82740558523364,5.15494270533308,4.95303533140102,5.92190523352761,5.78743936278404,5.23991296664975,4.95579967164468,3.93418852277832,5.4990388009469,4.9122245410522,4.35198494488319,4.04661905714955
"LEF1",-1.67980721315106,-2.11300804503935,-2.11213362160307,-1.35712453602486,-1.02604600963689,-0.776607190139669,-1.86438257689891,-0.503604335223789,-0.892785742482481,-0.923782940310025,-1.48569650719713,-1.21359826024428,-1.85424074906703,-0.391656301984649,-1.73513024850929,-1.31906397844849,-1.50234511707791,-1.80539832833517,-1.01749354776152,-1.81030798373902,-1.15385457260797,-1.66357792201792,-0.018573836729259,-1.82427603826907,-1.96830796573944,-1.07744371501799,-1.17662061742508,-1.29680547313966,-0.811547936264996,-1.72032795653077,-1.7585917663923,-2.27483097881696,-0.913490542489465,-1.5757004503529,-1.68234281688717,-1.13068255222366,-1.7231574512312,-1.12357491891536
"LHX2",1.36486281433275,0.662095152148981,0.170054890458907,0.91006399085794,1.05560365932931,1.46256881384665,0.527308493532096,1.11374257322815,1.40876307103684,1.55220025179458,0.823682283923013,0.897966092671598,0.644537359125671,1.51269192351985,0.484326405929345,1.35109133843165,1.05120763038889,1.01788680271783,1.10721606915965,1.34719832296973,1.34849052857568,1.72002049122191,1.93513661398507,1.46321485443774,1.33015042927862,0.690188260988378,1.96809854366435,0.695309454794426,2.03300357881624,0.256528591685184,0.924580195699568,0.69161996962733,1.43734311146348,0.544602160133856,1.32893770234567,1.63198249700093,1.25452312241023,1.71189042339848
"LYL1",4.93598319179002,3.23454407424471,2.39595213963801,0.0139458425933471,4.96483826125753,3.68822724385116,1.5380496849301,2.15518259340295,2.65926000265901,2.09635434638172,3.70728112434992,2.25991607871493,-0.139557852965644,4.46260916180246,1.81932104198524,1.91884346447114,3.01139133418765,0.905013657748982,3.7628087463455,3.48723420914397,1.41961073082958,4.55205614740348,-0.380172965179934,4.25369729394706,6.00599162964656,-0.380912178335788,-0.084057276262024,-0.508022451021247,2.98241114351779,-0.178733628008695,1.186061557289,2.90658619241229,1.74925729793668,4.04885541441897,1.62134852178909,1.1139975395445,3.99125985378699,4.93828035231216
"MAF",3.07466302450219,2.1963977451638,2.01652041298262,1.12061425498781,2.72606113915814,2.62347983114759,1.56612310963571,2.36264545686583,2.14013253576623,2.04445460393089,2.63028563662851,1.9476491344711,0.700572892778854,3.02271404775126,1.78662589688362,1.50614454071987,2.19346614775808,1.17464879038781,2.72437782566031,3.51150907416171,1.71617916725869,3.34011032535523,1.35992721855528,2.96161789124489,4.09984368465885,0.930431573419266,0.809420613551195,1.06774952506297,3.32693395545178,1.08967124384641,1.42061843721675,2.17749836073346,1.9516759327489,3.06915751987511,1.77219252902483,1.7987289822911,2.76960085481283,3.65741603643224
"MAFB",5.70906301746945,4.98179702314815,5.0373271145822,5.07522695246908,5.16093412637239,5.54929161948133,4.71661969299394,4.28649295862816,5.61345025687955,4.98727706990757,4.99596212776526,5.39594138685994,4.23610026129202,5.29437821005489,4.60791158795433,3.89400604847119,5.33579921716106,4.05265735337971,4.66539023546738,6.69050406220067,5.00403361625377,5.85882060976665,5.08202168670436,5.7476419329907,6.03858096530344,3.74170468450491,5.32775489564795,3.93940645153265,6.56317128556521,3.56048018754724,3.32894056902078,4.58096165846777,4.85101255760157,3.88429153889834,4.18381325216913,5.22522607643306,4.74556165007961,5.36392198746919
"MAFF",4.30034317764974,4.28820928296363,3.68056956709131,3.55382289183472,4.4060691859484,4.37478154581962,4.09931640802737,3.18290583543069,4.00600041368274,4.43372916059932,3.53988726030663,4.69589856219397,3.54219063707798,4.12840854844328,3.85614731995463,3.52897741889618,3.85908998939504,4.23811541128551,3.61568304510515,5.41959209412286,3.63186514734195,5.23459260597131,3.59786818235622,4.51652937961654,4.78767650088281,3.35337353799422,4.06359395763322,2.86552910650028,5.10783556763927,2.84935196709668,4.38310846270858,3.72147291215888,3.24622768823222,3.6905469509714,3.17008954988966,3.93900678139665,4.15374509794835,4.23090905958359
"MAFG",4.12578126820782,4.13284011729782,3.66900538081135,3.38071479896706,3.5574935607247,4.13636595422669,3.449568798726,3.42631281880899,3.81843358716811,3.54483352886872,3.38149234602901,3.94601986739108,2.92881661598791,3.54713892050184,3.34481063070167,3.37453983122024,3.97174864569825,3.56838224931748,3.16595802083063,4.84709581038703,4.10458373347253,4.30298409715215,3.60794715143402,4.22519338727749,4.20193793255677,3.14031245795903,4.21930520964289,3.11871629598966,4.44079792567121,2.94884522038291,3.05152313347153,4.03961503263065,3.55013004887414,3.0968666902814,3.27681098650134,4.337858671382,2.75292096246663,4.0921432785231
"MAFK",5.33848921047,5.19489057510831,4.86759350646001,4.00572727706487,4.56914576133772,5.42616081662718,4.36004112394759,3.72660407393866,4.80096607053259,5.04144055857081,4.50566381799839,4.77657819366656,3.66280727371168,4.73639511334619,4.56417287620857,3.84136625197035,4.4187572929605,4.27411132805539,4.39956740084666,6.01821385553823,4.59103184877363,5.39641634904546,3.8677914011786,5.85528010908566,5.70092261694853,3.21238296578137,5.54041068871359,3.6912984692367,5.33552026764625,4.30164063701304,3.79541786523572,4.07665737558006,3.79543517325555,4.46573083601965,4.04352412536253,5.02586651655421,4.48316779601625,5.71878281959228
