"Pt1_Pre_AD101148.6" "Pt1_On_AD174047.6" "Pt2_Pre_AD101150.6" "Pt2_On_AD174046.6" "Pt39_Pre_AD485899.5" "Pt58_On_AE045812.10" "Pt59_Pre_AD823915.5" "Pt82_Pre_AD823914.8" "Pt82_On_AD125218.6" "Pt49_Pre_AD667851.6" "Pt49_On_AD681976.5" "Pt66_Pre_AD667850.6" "Pt81_On_AD681973.5" "Pt85_Pre_AD486329.5" "Pt85_On_AE070989.10" "Pt89_Pre_AE070951.5" "Pt89_On_AE070987.5" "Pt93_On_AE070988.5" "Pt101_Pre_AD486328.5" "Pt101_On_AD681975.5" "Pt47_Pre_AD506073.6" "Pt47_On_AD530367.6" "Pt52_On_AD530365.6" "Pt52_Pre_AD506075.6" "Pt67_Pre_AD506074.6" "Pt67_On_AD530366.6" "Pt94_On_AE373242.6" "Pt94_Pre_AD732850.6" "Pt105_On_AE373241.6" "Pt108_On_AE373243.6" "Pt77_Pre_AD733591.7" "Pt77_On_AD733629.8" "Pt79_On_AD733628.6" "Pt79_Pre_AD733587.5" "Pt84_Pre_AD486532.5" "Pt84_On_AD495199.6" "Pt87_On_AD495198.6" "Pt98_Pre_AD733586.8" "Pt98_On_AE086717.6" "Pt62_On_AD635728.5" "Pt62_Pre_AD608303.5" "Pt65_Pre_AD793919.6" "Pt65_On_AD796996.5" "Pt68_On_AD635729.6" "Pt69_On_AD635730.6" "Pt72_Pre_AD793922.5" "Pt78_On_AE148748.6" "Pt78_Pre_AD467018.5" "Pt80_On_AD467874.5" "Pt90_Pre_AD467873.6" "Pt92_Pre_AE134060.5" "Pt92_On_AE148750.5" "Pt103_On_AE134059.6" "Pt103_Pre_AE134058.2" "Pt109_On_AE527955.6" "Pt109_On_AE527955.5" "Pt3_On_E9047638.6" "Pt3_Pre_E9024733.3" "Pt4_On_E9047643.7" "Pt4_Pre_E9021023.6" "Pt5_On_E9047635.6" "Pt5_Pre_E9021022.6" "Pt9_Pre_E9021024.6" "Pt9_On_E9047644.7" "Pt10_Pre_E9047565.6" "Pt10_On_E9047632.6" "Pt17_On_E9261162.5" "Pt17_Pre_E9047563.6" "Pt18_Pre_E9024732.6" "Pt18_On_E9261163.5" "Pt32_On_E9414883.5" "Pt38_On_E9414881.5" "Pt38_Pre_E9200719.6" "Pt48_On_E9047631.6" "Pt48_Pre_E9047561.7" "Pt36_Pre_AD467095.6" "Pt36_On_AD495182.6" "Pt37_Pre_AD502452.5" "Pt37_On_AD495183.5" "Pt46_Pre_AD467096.6" "Pt46_On_AD781834.6" "Pt24_Pre_AD436687.5" "Pt27_On_AD467934.5" "Pt27_Pre_AD453873.5" "Pt29_Pre_AD497504.5" "Pt30_On_AD505620.6" "Pt30_Pre_AD497503.5" "Pt31_On_AD467932.6" "Pt31_Pre_AD453872.5" "Pt8_Pre_AD153354.6" "Pt8_On_AD167380.7" "Pt11_Pre_AD153352.6" "Pt11_On_AD314068.6" "Pt13_On_AD314067.6" "Pt26_Pre_AD467789.6" "Pt26_On_AD467915.5" "Pt28_Pre_AD297619.6" "Pt28_On_AD167375.7" "Pt44_Pre_AD467790.6" "Pt44_On_AD167376.6" "Pt106_Pre_AD502250.5" "Pt106_On_AD513626.6" "Pt34_On_AD485757.6" "Pt34_Pre_AD466985.6" "Pt35_On_AD485758.6"
"ELF5" 0.234330739020237 0.0627472799235954 0.687330974955801 0.898620627503479 1.62158409634894 0.207034196678212 0.352388153286284 0.117904336986774 -1.3548567125459 -2.70491820425988 -2.28361312654876 -1.44391429199915 -0.364504174125001 0.576663038208776 -0.274868875535187 -1.12233044694992 -2.20078573734575 0.899370895984429 0.752904748625132 1.0390947234098 -0.05620826230724 0.157031318000698 2.69739066849851 1.99423967525478 -0.869577451621108 -1.49491072460005 -0.893493034527735 0.0943061584868265 0.251504911176903 -1.76724160616704 -0.0447780465930805 -0.195049012580138 -0.486368803005409 0.45493404974423 0.166579791341606 0.210698395594068 0.201557077688906 -0.0457443691411009 0.388358153410649 2.01798590736763 0.310120129209747 -0.911586839162125 -1.19085216996992 1.18976836136142 -2.19994215820101 -1.51414453496428 -0.503880755837792 -0.170400138750028 2.21985372926758 0.236156527812167 -0.0440465357254114 -0.573138350654379 -0.199190216800962 -2.00083493688314 -1.08307553307406 -2.07303059735249 -0.11074538557413 0.384093959344227 0.714105143139248 1.862238884789 -0.928767225175165 -0.589885720866459 1.01183562715984 0.674675908394085 1.71055367549311 1.80160922159748 1.25541909409178 0.980508431993615 1.06996254793819 0.69454825591364 -1.1227744614677 0.748005839810766 0.606503609237721 -1.59519163728938 -1.73638242504779 -1.78958377301278 -0.724416434585671 -0.921275143015242 -1.4850886853962 -2.18940544044768 -2.25629204108126 -1.3025239343442 -0.687436423644558 -0.346843777661427 1.8894964447668 -0.911268029091959 1.09474325928964 -0.413720215560035 0.128696576029661 0.737703636030804 0.505409449135535 0.80454895281745 -0.66918586767408 1.35200722289068 1.2547724592875 1.26099882361599 -0.0709704514478323 -0.300340481535013 0.505015318860902 -2.89190608481556 0.403109120968911 -1.14053525511091 -1.80406830752319 -1.76967667913568 0.438727119727378
"ELK1" -0.66546384647551 -2.56590027286259 0.428329003088464 -0.0315289825376288 -2.79856367855429 -0.377358748008481 -0.542965179408472 -0.938257001213308 0.934159589376588 1.22654679466578 1.82438103221303 -2.6324768832086 1.59040941496009 1.14833697770866 0.875336339729571 0.994406424941935 0.0833270096145829 -2.46676419497791 1.00170277318689 1.96005179287301 1.71184946837764 1.1090190516078 -1.09645542548536 -1.04221112507678 -0.852790417511315 -0.906106412386902 0.475490423938484 0.0317581635722209 -1.38293716691781 1.31074293738458 2.1847730893183 1.61831371111079 -2.80444559802774 -2.48200682629236 -1.69749172148741 -1.60552881714977 3.72393087748482 -2.3104917805616 -1.77116029582324 -2.29876236111438 -1.59462497725054 -0.713274592138604 -0.88667374288506 0.355558872566777 1.92826697762102 -0.595912179410148 1.19511498392587 -0.168077501437065 -0.483512639173087 3.38383364168541 -0.958772011265978 2.03748521806142 -1.58885655955323 -0.375293483042259 -0.763561884888179 0.365391570204275 2.25286310623217 0.922535173396882 1.92048084957485 1.06715087270149 -0.137819823052318 1.01219008250344 -1.01552228601209 -0.452471148798589 -1.01428499026007 0.555965461928157 -2.23377361736314 -1.78781139497889 -0.819956811043799 -0.0906254986541434 2.63427262614078 -0.872031371489399 -1.75715006784605 0.521067807446565 0.252237590314809 0.871849664322533 0.770927339238388 -0.616574922352496 1.65355049689454 0.283923976911504 0.128585205622874 3.40115578463367 -1.43911407832994 -1.89344506051178 -1.21751845984186 1.81626104173123 -2.59452261104764 -1.71671579790684 -2.49408004275988 1.59910639607294 0.849160420450009 -1.06587758228803 0.754347583448929 -0.748935672441486 -1.84789280390879 -1.49394166968826 -2.4052282115067 -1.01095165782849 -0.320973866119595 0.270954416687289 -1.40249201751977 -0.882273861090362 1.22848233866236 1.32085692362996 -1.2985244700162
"ELK4" 1.08868373202306 1.99465384104185 -1.68291805129919 -1.21046372232149 -0.204921243561524 1.14172015584272 0.0936817413081998 -1.2909298162538 -1.46609381407906 1.1708108079265 0.905354988163161 -2.47177280812326 0.275647238965774 -1.17445009353321 -2.05033875647563 1.45706089249855 0.483955445122473 2.3764019077853 1.09692033051138 2.13141070766718 -0.0152005834102586 -0.059179814567357 0.995255092001569 0.212327991915875 -2.64130211213513 -2.31191183156539 -2.13593231539231 -0.380039501188908 0.253985510791734 -1.64417238968995 1.93484105636366 1.74880389610599 -0.426581580387336 -0.867411743234104 -1.56583860841387 -0.776620957944214 2.59314135977661 -2.42842386590369 -2.07614962933539 -0.173380655245097 -1.41751355677094 0.35253549093565 0.238890655584067 1.38811557668638 -0.46195164928994 0.688680005934695 -0.0421976876018648 -0.34058366879986 -1.02760229317531 0.742674735395567 -1.38208002581157 0.944003417905355 0.706521126983591 -1.81715256674828 -1.3483605722403 -1.31085395008472 -0.513507683174887 -0.0618977876816885 0.493808629336931 0.244812314765596 0.474685491325327 -0.957548079741701 -0.260275109670261 -0.371763810552014 1.74763749589205 1.71980828992873 -0.808016976763352 -0.217698114959217 1.81979406755588 1.0145613955059 0.609853665789213 0.0489361850912665 -0.238599475683182 -1.68196100305841 -1.33368728339373 0.584866700665115 -0.853809138796493 -0.837609572666025 0.691434257661864 0.565241099275075 -0.773329756253987 1.71648909775576 1.41954334944024 1.0452846758966 1.43329087788414 0.593631624311409 -2.05738407229165 -0.726484796495697 -1.17756087059467 -0.00802840508594698 -1.19273731644521 0.781726399785671 1.73595922699254 -0.163088097585766 0.282988598360947 0.734338929985514 -1.63395534805869 0.0445658291854503 2.14874533842131 0.451222988431772 0.462289451143739 -0.773749269057476 -0.208743510120862 0.149280427042312 -2.09188627144787
"EOMES" -2.12395648845827 -2.16029499504196 -0.375852178421202 -0.787080785827791 -0.311780687398066 0.0851264461839345 -2.54703242820441 -2.21738178040178 -1.21970092332123 2.73290544417507 2.7406444110427 -1.3148270405619 -0.602458743405681 -0.880901133605277 -1.13752018786597 -0.213784316778548 -0.585828916586828 -2.09863452651496 0.172577618108195 0.919666394057225 2.76675472686364 1.45848236086539 0.0282494816655633 0.64278567920594 1.35085407695092 1.72021622112689 0.383061579876623 0.356191461990331 0.933463443178135 -0.728886938269403 1.69961440227148 1.32253443016128 0.354111608851396 -1.10333083392945 -0.128947836070208 -0.575763764281396 2.77180088111888 -2.72898572012405 -1.23483760085705 -1.99671257403566 -2.90055857437035 -0.346796322540801 0.55161210099941 -1.97184662413024 2.04603390323132 0.216068491771987 3.36765609717648 -0.402953134660235 -1.76094201838361 -1.21973297379857 -1.07113681597406 -0.658205293430082 0.668566994129162 -1.71136817898397 -3.174238418316 -2.80146176693413 -2.37941686640147 -1.91927632200421 3.71275551619813 -1.94862917851974 -2.92382540872929 -2.81377676079724 1.64755036805439 1.20743770016086 -2.17947632703481 -0.220174070003376 -2.71678152796401 -2.73440832543185 1.26746746737732 0.818026434074848 0.388830830366529 -0.766729050062618 -0.556165715231677 0.424488850337564 1.36738180811327 1.77581360381691 -0.0910985436732204 -1.23085788252305 -1.00310633734881 0.227173185633235 0.170063152061128 0.652062769622232 -0.702140790361598 -0.386798792829056 -0.982631555028628 1.47680690379181 -0.812642423569653 2.16307038165803 1.73517744174643 -0.236082469559147 -1.18815622022678 1.21602340882354 1.32471657883947 2.50182625442017 -0.976691168077807 -1.29561081621827 -0.498407538567105 0.547261085638102 1.4182635433984 2.17860108442225 0.422875960765761 -0.680438297808794 1.08399764615287 1.75024953972961 -0.539614841298309
"EPAS1" -0.515143338464271 1.20076622594308 0.451182743535663 -0.45540559241434 -1.28012408181951 0.948193999857322 -0.495748036621188 0.092959707526362 -0.235168802560618 1.25926061771554 0.401322405750167 0.938425097529078 0.476490786695746 -1.28527603686994 -1.17322453063024 -0.0191327308736552 0.274587510122407 0.1579127243749 -1.21628004675898 -0.959814299444257 1.21385063846034 1.52772569705872 -1.7311088633776 -0.721765537161059 0.575725550398289 0.880270862547767 1.07789416078293 0.655996422797571 -1.47004601238853 0.672856530798811 -0.0680021889801136 -1.14595789751685 -0.292417608199006 -0.353057900974473 -1.89705519058353 -1.9735348252331 0.115054750860035 -1.32988556080791 -1.75481518669764 -1.3267316913636 -0.41847602462958 2.17894299443967 3.36347893144066 -0.629722820519499 2.68722974230905 0.617501246796765 -1.22722004273421 -1.17078499593342 -0.653575568779587 1.19094353433748 -0.098714502325908 -0.627737578146018 0.916334728542367 0.350435998533681 -1.87554027768374 -0.920103796386966 2.57116444425427 -0.0365812378046675 1.00338144659596 1.72614902611151 0.657426808011254 -0.012946116981472 -0.110406760683781 0.679486049202446 -2.5324965413936 0.207146558497357 -2.42882630517095 -2.06286372993551 -2.22404629494115 -1.11083472661639 1.69903869061011 0.113363871970892 -0.59002966269954 1.08251051062575 1.69203533115181 -0.57227326608397 2.33837150293845 0.118000222066701 -0.162540157514739 0.959156954798514 3.26780547330794 3.18261651246493 2.99216212031045 1.4062608106717 -1.22305752747663 -0.516143281543265 0.613455585063603 -2.99787602598253 -1.53884514791515 0.990673883632557 -0.755281615890222 0.108826306176201 0.630830656603138 -0.332579919643007 -1.43902721924895 -1.1481806673823 0.800926762918274 0.987828029500146 -0.532780290104004 -0.341887506190561 -0.479935237469602 0.528091792642432 2.25872647422909 1.48320137847122 -0.869017091100652
"ERG" -1.4578968084001 -1.48899027784041 1.14373567954872 -0.52272742150692 -0.885199412446217 -1.74574636905189 0.249681906947184 0.182595745402883 0.530905236031053 2.16585258834968 1.26325582398245 -2.56158040760276 -0.656390402970365 -2.46065480644733 -2.29290353623117 0.809242903871868 1.59508926413372 -1.68009905106555 0.489388274550969 1.46068795317979 -0.907319142222588 -2.33758166968705 -0.863137265804081 0.0952382880589564 0.640666517386139 0.696403115837078 1.33376971906884 2.78577484055401 -0.14413793260895 0.832825761387699 1.52418598322459 2.11440474854691 -0.311302143750694 -1.69985811158398 -1.14703044557577 -0.627773501110181 -0.775658170101245 -1.1312741863113 -1.62373175534135 0.394779977787958 0.0902766381774327 0.670152629563459 0.0331980202109255 -1.33332753023016 2.93479811361945 -1.70813420033879 2.66934805288431 0.129006061640329 -1.70517304345492 0.179396426988204 1.1608445009111 -0.838127439276577 -0.142971365680817 1.43800693469182 -0.799185934804401 -0.153469233507338 2.90061556161258 0.219101261470976 1.06110165698969 -1.66173676395912 -1.68608114285642 -1.18916793670307 0.418685498482845 0.184618363209388 -0.228320375626596 0.360682731362202 -0.214683707714747 -0.0423695435745346 -1.54067297795368 1.50447092973519 0.0504067460345531 -0.870528120173056 -0.747158131920604 1.73382100505738 1.55666248819675 3.80682951805161 3.5707522514785 -0.8223077905857 -0.690427938713758 3.82503657420808 3.42525449386597 3.08228404639941 0.545616440982855 0.378893191694675 -1.33698389428529 1.64357088091377 -1.02866194987206 -1.17563589524345 -0.347242839773889 1.52878340284298 -1.73463540513417 -1.08961608117136 -1.24835788158804 -1.10583091127117 -2.12487488044368 -2.06988432650115 -0.0312431553259109 1.00599500809075 -1.31485783462715 2.93886805044818 0.697516441556482 -1.01747152199723 2.92030876417683 1.88648300407234 -0.352993013658348
"ESR1" -2.76519051734988 -3.26998943169722 0.927848193504261 0.232124468841089 -0.234170354160502 -0.422774392020819 1.55240486305945 -0.360828271788267 -0.0585488060721478 4.37691418796529 1.79785170225177 -3.0669752431072 -1.61607443347894 -1.3718175636977 -1.14416821229998 2.54574584126839 2.45471680867446 -1.09848537697594 -2.55441738363751 -1.46608899141959 2.07426132469298 0.998342538410398 1.71153095564035 2.6182104292387 0.216441032723995 0.482882483411704 1.61535491119223 1.0002752179298 -1.86614833549928 -2.04921223460403 0.828582565407912 -0.117665118520166 -1.24239385384067 -3.06737763881793 -1.63206633960833 -1.4064207881575 0.133572533567687 -3.33192061954617 -3.47363551618777 -0.228820904517789 -3.35817275679708 -0.125196187268523 0.166606958414631 -0.59824502971742 2.57876686755135 0.521800195692719 3.716875986579 -1.20620906500799 -3.5212704428958 1.78171727691608 0.522602157571147 -0.75072110798312 0.0596294902296049 -0.560737836283055 -1.75669103231178 -0.877960288711105 0.0659250826767574 -0.52682235584435 2.06407491100706 1.20156234084663 -1.5189879793795 -2.14443228849511 0.351088629078153 -0.514033348647815 -2.29342089567628 0.185348289377945 -2.4587023227133 -2.21744650445939 -1.64931588371667 -1.90706990449014 2.71577312548943 -0.785413187841444 -0.526601731854075 3.02162920824098 3.47747718114915 4.97309793472624 2.24195079915717 0.20121978767242 -1.20399855058013 3.23248862983441 3.52056462675801 2.64537165964458 1.94374041235027 1.33165669213675 0.265163078961919 2.03143987721093 -4.35162748733893 0.0613348628819697 -0.229365358030412 1.41894167351293 -1.90644627445385 1.10914516656499 1.1491660355168 -0.0258610876767768 -3.35676493421581 -3.22150331805385 0.0719305438396848 1.27380653987305 0.108763980561209 4.74857301780086 -0.226843996878152 -0.628058765551161 2.33812325588161 3.29957070379677 -1.11284820974989
"ESR2" 0.23944317705611 -1.52120947087301 0.362323273405931 -0.13871620133708 -2.06095913120714 0.029084351597866 1.48052559606343 -0.302043005101232 0.89487776477037 2.27166060670286 1.97410741470315 -1.69793063776544 0.590962147452165 -1.41790040351926 -1.3778345816818 -0.43431879166015 -0.205504470242677 -0.948971643067144 0.46156262903671 0.72690746654184 -0.633734529924434 -0.522615131394976 -1.07404179620915 -0.122680875593892 2.07690529874521 2.05145881182536 0.258463426166023 0.0855355401148216 -1.09929825910939 0.33020417991197 -0.54174393700606 1.27246257400147 -1.77776572291099 -1.46140426900139 -0.664506631602565 -0.671406968641618 1.31530031275046 -1.62158994620382 -1.10287805215958 -1.45508970564005 -1.27303571458655 -1.36853901792314 -1.26142804598873 -1.56539292041036 2.89620536365739 -0.243760318333535 1.40548394479644 -0.165230734804669 0.0581316736899748 0.859315826130102 -0.962317941557388 0.063489670985837 0.367483858784332 1.50015892374334 -1.04187248328841 -0.211299846123708 0.549588046136876 -1.79980404688067 1.11335449005597 1.22499516163151 0.547300789607139 0.7464332416566 -0.981352280986755 -0.76701507066824 -2.38857276775975 -0.932842033965878 -2.00855935952569 -2.0857366051979 -0.380404242823743 0.220276992713102 3.78081881461491 -0.560971967942202 -0.358783907785864 1.63170468785836 0.742841648521602 2.06898245851895 1.72417731978097 -0.858711144333606 -0.0784104066884339 3.39154136882746 2.36914723649181 2.66810360441272 -0.410909652819551 -0.677596328770244 0.100143415190085 2.6363640524866 -1.27386340471022 -0.805174815410004 -1.41875717294009 0.526366585736256 0.45561345343746 -0.615008546002773 -0.445295250627624 -1.20965998923394 -1.95997412915731 -1.37033557138768 -1.67921735162491 -0.799682751867428 -1.9755895687082 1.92971851625942 -2.04590209095903 -1.33269751292364 3.62522427988803 3.06874214769861 0.815963871045102
"ESRRA" -1.88740309880108 -1.80913071104181 1.99668619671415 0.407322791460933 -2.55692764829515 -0.378385161805982 0.984679015306625 -0.317061803410087 1.85726408055994 2.86166163408752 2.13754856921491 -3.71817620410898 -2.20662088883707 -3.3417586078275 -2.33360379277573 2.12589281299962 0.951821697198976 0.510267153003766 -3.30166369299139 -2.52716503251917 0.347077307233369 0.162829653360736 0.871598808705691 -0.495141412647468 3.80722714088569 3.91123397751798 1.78121344275282 0.141384185824648 1.80962197746482 1.04147314021217 -0.884316795656668 -2.15976644088041 1.73088451297939 0.123762105550355 -0.26125675185339 0.0991650017247391 -0.426515421477947 -1.22334120935475 -1.08234798269827 -1.15271666556725 -2.8337823858041 1.22718553237025 -0.487125913133464 0.809993929844569 2.94696950740275 -0.871724646485009 -0.465906902886282 -3.35194746370841 -2.39428714965601 2.08522676124564 -0.390215167761265 -1.45382047467599 -1.5060968165295 -2.3849188505074 0.955319210262504 2.12565791027126 0.978122889331533 -0.406239995639309 -0.352327994455923 0.773791706382527 -2.09341444255829 -1.6611968430218 -2.61417556219832 -1.38865134206962 -0.248714931452954 -1.08011877618619 0.0450674705895313 -0.142339162686193 -3.44120619430015 -3.31761430318162 -1.25112850003296 1.06324180930059 0.233141430699361 0.777237927230603 0.131841814674564 1.3467684155212 3.35801027766705 1.12729553727495 -4.31188815781331 0.865338169461365 -1.12684270334213 -1.06353400649169 -3.35756454979319 -5.5924403693752 -0.6744294110864 0.765922043533653 -3.75436372478018 2.58527468133561 0.59178059682256 -0.038500214762613 -0.804294743606636 0.042230340087298 -1.25143303480221 -0.465104907711321 -2.77426066697984 -2.78397413524881 -1.69137596344784 0.172755218819864 -3.59992656789288 0.047871444305993 0.714273931625142 0.700664445407773 0.659733434789268 1.0098516355843 3.06398264926663
"ETS1" 0.834732282031233 -1.47659377059891 1.90532010871084 0.503127697614382 -2.00262440433343 0.654536751916406 3.15062749091337 -1.52799403640582 -0.00225016635527462 3.19891032341342 2.65529564469158 -4.82452107686033 1.64784264395573 -3.07588077849653 -3.91925143345108 -1.12596090861722 0.575184756900619 0.251790909580787 3.08358485973583 3.89103979060024 -0.591635297786114 -1.26322332233914 -2.71448929807905 -1.95810105161639 -1.51547669714588 -1.41522677557913 0.148737396072934 1.41540277963607 1.88513956535522 0.52785535240819 3.87435300836426 2.56246790344112 -5.1776107498841 -5.25005682955615 -1.67823734551665 -1.44136783060891 4.6513501675258 -3.67936022732372 -2.95391171094974 -3.04001847080679 -3.14414553764557 0.378993795492946 0.65086117591359 -3.1765084936876 4.54611284694648 -2.35409516605935 1.34339713223781 -0.921261781598912 -2.14666190232937 2.75256625378592 1.4941390113785 3.49537845176322 -3.15256707277041 0.251342569252894 -2.20395590258993 -0.895781642109459 2.07822472121795 -0.80590906213267 2.83546470420008 -0.756286586259564 0.249176818510768 1.15802075513597 -1.71025455858332 -2.66214254796382 -3.78947821501098 -0.331477223680738 -3.611044039066 -2.99493470165011 2.45642310506102 1.70985158045204 4.41155620351593 -2.1337546270531 -1.8102704119543 -0.559983563054025 0.498868923314365 2.21875097673938 3.56473171496018 -2.91152194377467 0.475735153095301 4.34344901251495 4.42176432318347 5.10426525894916 0.764425272013275 2.16850911276751 -1.37461484357082 4.32720243695836 -3.02687316304307 -0.10843957270231 -2.28456163087855 0.728380825487426 -0.7418470790548 0.384707059692789 1.61602920328016 1.77500650161143 -3.71131134295118 -3.27432160357195 -1.27741621879833 1.74074840097505 2.37009710734294 2.20679035620938 -0.756329934018266 -1.22639017842896 3.84200245510705 4.82935332515327 -0.392295726364161
"ETS2" -0.0656224949324137 -0.697004303372624 2.56178460991783 1.6679400690117 -0.276473789616612 -0.275049624187652 0.585880710941335 0.519458390376456 -0.0869314111859816 1.12080900317655 0.961686729117706 -2.09046559145102 0.781952326242146 -1.537333040737 -2.08489212922034 -0.892863397215278 1.07181150864835 -0.427046395974356 0.255617424252725 1.15448113593146 0.144089385514947 0.186233560109376 -1.64714263200295 -1.21408112804942 -0.709012196094582 -0.513116846215888 0.348282564456085 0.85756358422048 -1.17336954111237 0.754197328377495 0.972148207759518 0.39799396727843 -2.47189813297741 -2.14926336969706 -0.621843186685185 -0.560325095264205 2.06850739522304 -2.38962636831211 -1.99904648597565 -0.806362251511117 -1.61688705300711 -1.46335291719338 -1.00224106319322 -1.09855195632845 2.2993127707969 0.694351491514969 -0.186886104782288 0.411670421226144 -1.64923072515603 1.61197523307446 2.15781925746136 2.21079127445459 -1.58400142294144 0.206076057489286 -0.129284202714974 0.524489394133494 2.21845324929073 0.932297250765415 1.61383100173978 0.998297718497484 0.67637869594988 0.898342171592398 -1.19327429101763 -2.20452324568172 -2.51023350576368 -0.311619284506631 -1.8200137776235 -1.05767969330712 0.57274856506882 0.247998798003802 3.62258190487297 -0.35185144657933 -0.00666839115285034 -0.227332884118065 0.917926577425564 1.31187734190625 1.65589372904865 -1.66548528351817 2.21854245148571 1.77028123553116 2.67148254320764 3.7396036344064 -1.66706665406226 -0.954732060896737 1.00996995969744 1.40308354060291 -1.62656624107241 0.555033151348061 0.0701642754032195 0.547916619780553 -0.599025358165474 0.522727260807914 1.71958989801101 1.62835655144505 -0.925710963143699 -1.06001756756882 0.00453882173563412 1.93833851916709 1.71153067419951 1.21056833635266 -0.767275682446936 -0.475470445073585 1.86276036883464 2.23493279752273 -0.7299821260704
